dname,iteration,base_model,size,Algorithm,Time,AUROC,PRAUC,F1_score,geometric_mean,matthews_corrcoef
glass2,2,DT,10,knorau,0.0146265029907226,0.85,0.2388888888888889,0.2,0.532290647422377,0.1265120192127649
glass2,2,DT,10,knop,0.0194714069366455,0.7666666666666666,0.1689393939393939,0.0,0.0,-0.1207614728849119
glass2,2,DT,10,DESKNN,0.011153221130371,0.7166666666666667,0.157871198568873,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,2,DT,10,deskl,0.0315625667572021,0.8375,0.2121693121693121,0.25,0.5477225575051661,0.1854345299891061
glass2,2,DT,10,rrc,0.219982624053955,0.8375,0.2121693121693121,0.25,0.5477225575051661,0.1854345299891061
glass2,3,DT,10,SPE,0.0396254062652587,0.6291666666666667,0.4232558139534883,0.25,0.5477225575051661,0.1854345299891061
glass2,3,DT,10,Easy100,0.0560624599456787,0.8458333333333333,0.7051282051282051,0.5,0.7852812659593164,0.4702089867580906
glass2,3,DT,10,Cascade100,0.0634708404541015,0.9291666666666668,0.5769230769230769,0.375,0.8660254037844386,0.4160251471689218
glass2,3,DT,10,RusBoost100,0.0332453250885009,0.9458333333333332,0.7666666666666666,0.375,0.8660254037844386,0.4160251471689218
glass2,3,DT,10,DES-P,0.0058181285858154,0.6749999999999999,0.4677002583979328,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,3,DT,10,META-DES,0.202113389968872,0.55,0.3798449612403101,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,3,DT,10,knorae,0.0121448040008544,0.7541666666666667,0.2732558139534883,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,3,DT,10,knorau,0.0086281299591064,0.6541666666666667,0.489922480620155,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,3,DT,10,knop,0.0069289207458496,0.6333333333333333,0.4171952078928823,0.25,0.5477225575051661,0.1854345299891061
glass2,3,DT,10,DESKNN,0.0078356266021728,0.6875,0.2291381668946648,0.25,0.5477225575051661,0.1854345299891061
glass2,3,DT,10,deskl,0.0226900577545166,0.6624999999999999,0.4306632213608957,0.2,0.532290647422377,0.1265120192127649
glass2,3,DT,10,rrc,0.1894958019256591,0.6624999999999999,0.4306632213608957,0.2,0.532290647422377,0.1265120192127649
glass2,4,DT,10,SPE,0.0323529243469238,0.7083333333333333,0.1179193899782135,0.1666666666666666,0.5163977794943222,0.0834965721446865
glass2,4,DT,10,Easy100,0.0291931629180908,0.8333333333333333,0.3416666666666667,0.2666666666666666,0.7071067811865475,0.2366507642696103
glass2,4,DT,10,Cascade100,0.0630748271942138,0.7666666666666666,0.2003968253968253,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,4,DT,10,RusBoost100,0.0539257526397705,0.8374999999999999,0.2333333333333333,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,4,DT,10,DES-P,0.004188060760498,0.7625,0.1722222222222222,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,4,DT,10,META-DES,0.1890387535095214,0.7291666666666666,0.1577639751552795,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,4,DT,10,knorae,0.0090229511260986,0.7333333333333333,0.2010335917312661,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,4,DT,10,knorau,0.0085883140563964,0.8083333333333333,0.2153679653679653,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,4,DT,10,knop,0.017521858215332,0.7541666666666667,0.1915584415584415,0.2,0.532290647422377,0.1265120192127649
glass2,4,DT,10,DESKNN,0.012934923171997,0.7249999999999999,0.2137320044296788,0.4,0.7637626158259733,0.3737855113104419
glass2,4,DT,10,deskl,0.0287952423095703,0.75,0.1513227513227513,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,4,DT,10,rrc,0.2771003246307373,0.75,0.1513227513227513,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,5,DT,10,SPE,0.0238618850708007,0.7374999999999999,0.1513227513227513,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,Easy100,0.0208528041839599,0.7833333333333334,0.1666666666666666,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,Cascade100,0.0212569236755371,0.775,0.1469298245614035,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,5,DT,10,RusBoost100,0.0217761993408203,0.6291666666666667,0.1184782608695652,0.0,0.0,-0.1207614728849119
glass2,5,DT,10,DES-P,0.0032734870910644,0.8083333333333332,0.2063492063492063,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,META-DES,0.0391149520874023,0.7791666666666667,0.1748538011695906,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,5,DT,10,knorae,0.0043153762817382,0.525,0.0835486649440137,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,knorau,0.0050227642059326,0.7749999999999999,0.1915204678362573,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,knop,0.007352590560913,0.7999999999999999,0.1888888888888889,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,DESKNN,0.0047671794891357,0.5208333333333334,0.076814658210007,0.0,0.0,-0.0993399267798783
glass2,5,DT,10,deskl,0.0119867324829101,0.7916666666666666,0.1847222222222222,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,5,DT,10,rrc,0.1508278846740722,0.7916666666666666,0.1847222222222222,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,6,DT,10,SPE,0.0637872219085693,0.6416666666666666,0.1111111111111111,0.0,0.0,-0.075
glass2,6,DT,10,Easy100,0.039520263671875,0.6125,0.1072124756335282,0.0,0.0,-0.075
glass2,6,DT,10,Cascade100,0.0518076419830322,0.6416666666666666,0.1472222222222222,0.25,0.5477225575051661,0.1854345299891061
glass2,6,DT,10,RusBoost100,0.055621862411499,0.7541666666666667,0.43006993006993,0.1666666666666666,0.5163977794943222,0.0834965721446865
glass2,6,DT,10,DES-P,0.0041108131408691,0.7625,0.2177777777777777,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,6,DT,10,META-DES,0.1676623821258545,0.2375,0.0697674418604651,0.0,0.0,-0.075
glass2,6,DT,10,knorae,0.0124132633209228,0.5958333333333333,0.1298449612403101,0.0,0.0,-0.0604858378909133
glass2,6,DT,10,knorau,0.0079421997070312,0.7833333333333333,0.2304093567251462,0.25,0.5477225575051661,0.1854345299891061
glass2,6,DT,10,knop,0.013796329498291,0.4999999999999999,0.099223602484472,0.0,0.0,-0.0877058019307029
glass2,6,DT,10,DESKNN,0.0087649822235107,0.6916666666666667,0.1565891472868217,0.0,0.0,-0.0993399267798783
glass2,6,DT,10,deskl,0.0266799926757812,0.6875,0.12008547008547,0.0,0.0,-0.0877058019307029
glass2,6,DT,10,rrc,0.2824745178222656,0.6875,0.12008547008547,0.0,0.0,-0.0877058019307029
glass2,7,DT,10,SPE,0.0695197582244873,0.8333333333333333,0.1958333333333333,0.25,0.695221787153807,0.2172575768548814
glass2,7,DT,10,Easy100,0.0782055854797363,0.8583333333333333,0.4666666666666667,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,7,DT,10,Cascade100,0.0559656620025634,0.7458333333333333,0.1369047619047619,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,7,DT,10,RusBoost100,0.0431487560272216,0.7666666666666666,0.3019047619047619,0.4,0.7637626158259733,0.3737855113104419
glass2,7,DT,10,DES-P,0.0082247257232666,0.9166666666666666,0.3888888888888889,0.5,0.9219544457292888,0.532290647422377
glass2,7,DT,10,META-DES,0.1741182804107666,0.825,0.2435897435897436,0.2,0.532290647422377,0.1265120192127649
glass2,7,DT,10,knorae,0.0118129253387451,0.9291666666666668,0.3416666666666666,0.5,0.7852812659593164,0.4702089867580906
glass2,7,DT,10,knorau,0.0089867115020751,0.9083333333333332,0.4242424242424242,0.375,0.8660254037844386,0.4160251471689218
glass2,7,DT,10,knop,0.0100934505462646,0.8416666666666667,0.2611111111111111,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,7,DT,10,DESKNN,0.0085277557373046,0.9375,0.3777777777777777,0.5,0.9219544457292888,0.532290647422377
glass2,7,DT,10,deskl,0.0234959125518798,0.8541666666666666,0.2569444444444444,0.25,0.695221787153807,0.2172575768548814
glass2,7,DT,10,rrc,0.2564811706542969,0.8541666666666666,0.2569444444444444,0.25,0.695221787153807,0.2172575768548814
glass2,8,DT,10,SPE,0.0477616786956787,0.7791666666666666,0.4777777777777777,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,8,DT,10,Easy100,0.0564057826995849,0.9541666666666666,0.4583333333333333,0.2727272727272727,0.7745966692414833,0.3077935056255462
glass2,8,DT,10,Cascade100,0.0543000698089599,0.9,0.6055555555555555,0.2608695652173913,0.7582875444051551,0.2936835031117683
glass2,8,DT,10,RusBoost100,0.0550587177276611,0.6125,0.1929824561403508,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,8,DT,10,DES-P,0.0081787109375,0.8916666666666666,0.5277777777777778,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,8,DT,10,META-DES,0.1731917858123779,0.8416666666666667,0.2944444444444444,0.5,0.7852812659593164,0.4702089867580906
glass2,8,DT,10,knorae,0.0101211071014404,0.7833333333333332,0.289922480620155,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,8,DT,10,knorau,0.0123181343078613,0.8583333333333333,0.5069444444444444,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,8,DT,10,knop,0.0143744945526123,0.8166666666666667,0.2722222222222222,0.4,0.7637626158259733,0.3737855113104419
glass2,8,DT,10,DESKNN,0.0080389976501464,0.875,0.4871794871794872,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,8,DT,10,deskl,0.0254020690917968,0.8166666666666665,0.4879227053140096,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,8,DT,10,rrc,0.2855052947998047,0.8166666666666665,0.4879227053140096,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,9,DT,10,SPE,0.0320689678192138,0.9458333333333332,0.5777777777777777,0.5,0.9219544457292888,0.532290647422377
glass2,9,DT,10,Easy100,0.0282158851623535,0.9541666666666668,0.7575757575757576,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,9,DT,10,Cascade100,0.0291666984558105,0.9333333333333332,0.3888888888888889,0.5,0.9219544457292888,0.532290647422377
glass2,9,DT,10,RusBoost100,0.0275795459747314,0.975,0.6388888888888888,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,9,DT,10,DES-P,0.0043120384216308,0.8958333333333333,0.6222222222222222,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,10,META-DES,0.0411386489868164,0.9333333333333332,0.6,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,10,knorae,0.00494384765625,0.7874999999999999,0.3565891472868217,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,9,DT,10,knorau,0.0047171115875244,0.9166666666666669,0.6388888888888888,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,10,knop,0.0070745944976806,0.9416666666666668,0.7666666666666666,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,10,DESKNN,0.0045545101165771,0.9291666666666668,0.738095238095238,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,10,deskl,0.0123836994171142,0.9583333333333331,0.6428571428571428,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,9,DT,10,rrc,0.1512970924377441,0.9583333333333331,0.6428571428571428,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,10,DT,10,SPE,0.024094820022583,0.7541666666666667,0.432258064516129,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,10,DT,10,Easy100,0.0206725597381591,0.8458333333333332,0.3,0.2,0.532290647422377,0.1265120192127649
glass2,10,DT,10,Cascade100,0.0211997032165527,0.8041666666666667,0.2101449275362318,0.2666666666666666,0.7071067811865475,0.2366507642696103
glass2,10,DT,10,RusBoost100,0.0213949680328369,0.8291666666666666,0.492063492063492,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,10,DT,10,DES-P,0.0033032894134521,0.7416666666666667,0.1884615384615384,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,10,DT,10,META-DES,0.0417726039886474,0.7458333333333332,0.3010335917312661,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,10,DT,10,knorae,0.0051515102386474,0.7333333333333332,0.2010335917312661,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,10,DT,10,knorau,0.0052583217620849,0.7833333333333333,0.4844444444444444,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,10,DT,10,knop,0.0068945884704589,0.7583333333333333,0.5858585858585859,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,10,DT,10,DESKNN,0.0045533180236816,0.8791666666666667,0.2619047619047618,0.4,0.7637626158259733,0.3737855113104419
glass2,10,DT,10,deskl,0.0123317241668701,0.7708333333333333,0.4344827586206896,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,10,DT,10,rrc,0.1501646041870117,0.7708333333333333,0.4344827586206896,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,11,DT,10,SPE,0.0464825630187988,0.8,0.2166666666666666,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,11,DT,10,Easy100,0.041351318359375,0.7208333333333333,0.2453703703703703,0.125,0.4830458915396479,0.0184900065408409
glass2,11,DT,10,Cascade100,0.0411617755889892,0.8916666666666666,0.7166666666666667,0.5,0.7852812659593164,0.4702089867580906
glass2,11,DT,10,RusBoost100,0.0459651947021484,0.925,0.5777777777777777,0.5,0.9219544457292888,0.532290647422377
glass2,11,DT,10,DES-P,0.0058844089508056,0.8625,0.2621082621082621,0.2,0.532290647422377,0.1265120192127649
glass2,11,DT,10,META-DES,0.2089781761169433,0.8416666666666667,0.2995642701525054,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,11,DT,10,knorae,0.0087671279907226,0.7374999999999999,0.189922480620155,0.25,0.5477225575051661,0.1854345299891061
glass2,11,DT,10,knorau,0.0142161846160888,0.8416666666666667,0.2621082621082621,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,11,DT,10,knop,0.0139727592468261,0.8375,0.3145363408521303,0.4,0.7637626158259733,0.3737855113104419
glass2,11,DT,10,DESKNN,0.0087912082672119,0.875,0.2470760233918128,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,11,DT,10,deskl,0.0251135826110839,0.8166666666666667,0.2333333333333333,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,11,DT,10,rrc,0.2936899662017822,0.8166666666666667,0.2333333333333333,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,12,DT,10,SPE,0.0383801460266113,0.8041666666666667,0.2193362193362193,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,12,DT,10,Easy100,0.0590343475341796,0.9041666666666666,0.3888888888888889,0.5,0.9219544457292888,0.532290647422377
glass2,12,DT,10,Cascade100,0.0535922050476074,0.8416666666666667,0.2305407011289364,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,12,DT,10,RusBoost100,0.0430128574371337,0.8666666666666667,0.4833333333333333,0.2,0.532290647422377,0.1265120192127649
glass2,12,DT,10,DES-P,0.0141544342041015,0.9125,0.3686868686868687,0.4,0.7637626158259733,0.3737855113104419
glass2,12,DT,10,META-DES,0.1856741905212402,0.7166666666666666,0.239922480620155,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,12,DT,10,knorae,0.0053675174713134,0.7666666666666666,0.2177002583979328,0.25,0.5477225575051661,0.1854345299891061
glass2,12,DT,10,knorau,0.00874924659729,0.8833333333333334,0.3769230769230769,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,12,DT,10,knop,0.0210711956024169,0.875,0.3492063492063492,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,12,DT,10,DESKNN,0.0132274627685546,0.7666666666666666,0.2677002583979328,0.5,0.7852812659593164,0.4702089867580906
glass2,12,DT,10,deskl,0.024961233139038,0.8458333333333333,0.2518518518518519,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,12,DT,10,rrc,0.2609469890594482,0.8458333333333333,0.2518518518518519,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,13,DT,10,SPE,0.046466588973999,0.8374999999999999,0.2032407407407407,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,10,Easy100,0.0419988632202148,0.875,0.4833333333333333,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,10,Cascade100,0.0417492389678955,0.7791666666666667,0.1527777777777777,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,13,DT,10,RusBoost100,0.0407159328460693,0.7374999999999999,0.1517722473604826,0.2352941176470588,0.6831300510639732,0.1993421034805062
glass2,13,DT,10,DES-P,0.005915880203247,0.8374999999999999,0.2214285714285714,0.2666666666666666,0.7071067811865475,0.2366507642696103
glass2,13,DT,10,META-DES,0.1867830753326416,0.8958333333333333,0.2972582972582972,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,13,DT,10,knorae,0.0115962028503417,0.7166666666666666,0.1621447028423772,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,13,DT,10,knorau,0.0074918270111083,0.875,0.3213675213675214,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,10,knop,0.0178606510162353,0.8708333333333333,0.4935897435897436,0.2666666666666666,0.7071067811865475,0.2366507642696103
glass2,13,DT,10,DESKNN,0.0086605548858642,0.8708333333333333,0.2748538011695906,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,13,DT,10,deskl,0.0262401103973388,0.8625,0.25,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,13,DT,10,rrc,0.2487037181854248,0.8625,0.25,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,14,DT,10,SPE,0.0237293243408203,0.8083333333333333,0.4211469534050179,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,14,DT,10,Easy100,0.0208609104156494,0.8541666666666666,0.3174603174603174,0.25,0.5477225575051661,0.1854345299891061
glass2,14,DT,10,Cascade100,0.021113634109497,0.875,0.3787878787878788,0.5714285714285714,0.7958224257542214,0.5408524452393346
glass2,14,DT,10,RusBoost100,0.0217831134796142,0.8999999999999999,0.3194444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,14,DT,10,DES-P,0.0032906532287597,0.9625,0.5666666666666667,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,14,DT,10,META-DES,0.0405914783477783,0.7458333333333333,0.4121447028423772,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,14,DT,10,knorae,0.0046596527099609,0.95,0.4285714285714285,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,14,DT,10,knorau,0.0043947696685791,0.9333333333333332,0.6111111111111112,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,14,DT,10,knop,0.0067462921142578,0.8791666666666667,0.6111111111111112,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,14,DT,10,DESKNN,0.0046896934509277,0.9333333333333332,0.5213675213675214,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,14,DT,10,deskl,0.0117819309234619,0.8583333333333334,0.4444444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,14,DT,10,rrc,0.149411916732788,0.8583333333333334,0.4444444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,15,DT,10,SPE,0.0328400135040283,0.7291666666666666,0.4233511586452763,0.2,0.532290647422377,0.1265120192127649
glass2,15,DT,10,Easy100,0.0422687530517578,0.9166666666666666,0.373015873015873,0.4,0.7637626158259733,0.3737855113104419
glass2,15,DT,10,Cascade100,0.0629100799560546,0.7541666666666667,0.4444444444444444,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,15,DT,10,RusBoost100,0.0411133766174316,0.8916666666666667,0.3833333333333333,0.4,0.7637626158259733,0.3737855113104419
glass2,15,DT,10,DES-P,0.0043745040893554,0.8583333333333333,0.4662309368191721,0.25,0.5477225575051661,0.1854345299891061
glass2,15,DT,10,META-DES,0.1828112602233886,0.6666666666666665,0.407871198568873,0.25,0.5477225575051661,0.1854345299891061
glass2,15,DT,10,knorae,0.0091438293457031,0.7458333333333332,0.1732558139534883,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,15,DT,10,knorau,0.0085725784301757,0.8374999999999999,0.4970760233918128,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,15,DT,10,knop,0.0147244930267333,0.8708333333333333,0.4935897435897436,0.25,0.5477225575051661,0.1854345299891061
glass2,15,DT,10,DESKNN,0.0126881599426269,0.9333333333333332,0.5435897435897437,0.5,0.7852812659593164,0.4702089867580906
glass2,15,DT,10,deskl,0.0272655487060546,0.8166666666666667,0.4494949494949495,0.2,0.532290647422377,0.1265120192127649
glass2,15,DT,10,rrc,0.1871628761291504,0.8166666666666667,0.4494949494949495,0.2,0.532290647422377,0.1265120192127649
oil,1,DT,10,SPE,0.0418677330017089,0.7517361111111112,0.21460023546334,0.2352941176470588,0.4901813723284248,0.1995926605709832
oil,1,DT,10,Easy100,0.0476632118225097,0.7003472222222222,0.1908462181736885,0.25,0.589844612306213,0.2190186150690621
oil,1,DT,10,Cascade100,0.0773108005523681,0.6434027777777779,0.2142671125874446,0.2,0.4859126579037751,0.1605572157475942
oil,1,DT,10,RusBoost100,0.0763688087463378,0.7034722222222223,0.2458454211674352,0.2068965517241379,0.5809475019311126,0.1762162913909566
oil,1,DT,10,DES-P,0.0108582973480224,0.7708333333333334,0.1915665700973844,0.2222222222222222,0.4887626099538394,0.1848844832856458
oil,1,DT,10,META-DES,0.3002028465270996,0.7385416666666667,0.1687920996431634,0.2222222222222222,0.4887626099538394,0.1848844832856458
oil,1,DT,10,knorae,0.0110871791839599,0.795138888888889,0.2146824155193992,0.2352941176470588,0.4901813723284248,0.1995926605709832
oil,1,DT,10,knorau,0.0072028636932373,0.7663194444444443,0.2395285018758793,0.2222222222222222,0.4887626099538394,0.1848844832856458
oil,1,DT,10,knop,0.0116572380065917,0.7121527777777779,0.2036515461873926,0.2105263157894736,0.4873397172404482,0.1719999283333781
oil,1,DT,10,DESKNN,0.0131697654724121,0.7576388888888889,0.2138741134751773,0.3,0.5968668193156661,0.2683599177495503
oil,1,DT,10,deskl,0.0180492401123046,0.775,0.2015452993289872,0.2352941176470588,0.4901813723284248,0.1995926605709832
oil,1,DT,10,rrc,0.7178637981414795,0.775,0.2015452993289872,0.2352941176470588,0.4901813723284248,0.1995926605709832
oil,2,DT,10,SPE,0.0455517768859863,0.9569444444444444,0.5813397129186604,0.5185185185185185,0.903696114115064,0.5413168943128549
oil,2,DT,10,Easy100,0.0365769863128662,0.9385416666666666,0.3733639654692286,0.4,0.8819171036881969,0.4396596592887844
oil,2,DT,10,Cascade100,0.0374126434326171,0.9090277777777778,0.5954680201221703,0.631578947368421,0.8539125638299665,0.6211108523149765
oil,2,DT,10,RusBoost100,0.0397341251373291,0.9277777777777776,0.5519347418884273,0.3636363636363636,0.8190441583537077,0.3830918595713074
oil,2,DT,10,DES-P,0.0068669319152832,0.9631944444444444,0.7160984848484848,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,2,DT,10,META-DES,0.3111345767974853,0.8993055555555555,0.4793072441742654,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,2,DT,10,knorae,0.0162124633789062,0.9041666666666666,0.4064180500350713,0.6363636363636364,0.9170453763158192,0.6428454863221815
oil,2,DT,10,knorau,0.0068438053131103,0.9607638888888888,0.6520833333333333,0.5833333333333334,0.9117291264405234,0.596775492435885
oil,2,DT,10,knop,0.0119915008544921,0.9326388888888888,0.4780011655011654,0.4285714285714285,0.83166499665831,0.4400727453092513
oil,2,DT,10,DESKNN,0.0160396099090576,0.9010416666666666,0.4146820832991045,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,2,DT,10,deskl,0.0185260772705078,0.9590277777777778,0.776115664845173,0.8235294117647058,0.9302030841583884,0.8167541768102076
oil,2,DT,10,rrc,0.7236096858978271,0.9590277777777778,0.776115664845173,0.8235294117647058,0.9302030841583884,0.8167541768102076
oil,3,DT,10,SPE,0.0423357486724853,0.896875,0.5122719068534883,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,3,DT,10,Easy100,0.0603508949279785,0.8871527777777778,0.4057823872952782,0.3243243243243243,0.8088057039033952,0.3477196249347462
oil,3,DT,10,Cascade100,0.0616791248321533,0.907986111111111,0.5222781901732061,0.4705882352941176,0.6972166887783963,0.4464572670666729
oil,3,DT,10,RusBoost100,0.0380427837371826,0.8020833333333334,0.4919714618435256,0.3125,0.7476816018719318,0.3141903246000223
oil,3,DT,10,DES-P,0.0108747482299804,0.8989583333333333,0.4977617521367522,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,3,DT,10,META-DES,0.3230581283569336,0.8857638888888889,0.3942080378250591,0.4285714285714285,0.83166499665831,0.4400727453092513
oil,3,DT,10,knorae,0.0172028541564941,0.8996527777777777,0.446417633784655,0.5454545454545454,0.8465616732800196,0.5424676196871565
