dname,iteration,base_model,size,Algorithm,Time,AUROC,PRAUC,F1_score,geometric_mean,matthews_corrcoef
glass2,3,DT,40,DESKNN,0.0146105289459228,0.9125,0.4102564102564102,0.5714285714285714,0.7958224257542214,0.5408524452393346
glass2,3,DT,40,deskl,0.0911893844604492,0.8958333333333333,0.6222222222222222,0.4,0.7637626158259733,0.3737855113104419
glass2,3,DT,40,rrc,0.6700954437255859,0.8958333333333333,0.6222222222222222,0.4,0.7637626158259733,0.3737855113104419
glass2,4,DT,40,SPE,0.1231162548065185,0.9208333333333332,0.4,0.4,0.7637626158259733,0.3737855113104419
glass2,4,DT,40,Easy100,0.1050193309783935,0.875,0.3333333333333333,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,4,DT,40,Cascade100,0.1058228015899658,0.8416666666666667,0.3119047619047618,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,4,DT,40,RusBoost100,0.1022334098815918,0.75,0.2111111111111111,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,4,DT,40,DES-P,0.0128414630889892,0.9083333333333332,0.3888888888888888,0.4,0.7637626158259733,0.3737855113104419
glass2,4,DT,40,META-DES,0.0519170761108398,0.8416666666666666,0.2492063492063492,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,4,DT,40,knorae,0.0323891639709472,0.725,0.239922480620155,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,4,DT,40,knorau,0.0133507251739501,0.9083333333333332,0.3888888888888888,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,4,DT,40,knop,0.0197503566741943,0.8583333333333334,0.2611111111111111,0.4,0.7637626158259733,0.3737855113104419
glass2,4,DT,40,DESKNN,0.0135109424591064,0.9041666666666668,0.4102564102564102,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,4,DT,40,deskl,0.0311417579650878,0.9125,0.3888888888888888,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,4,DT,40,rrc,0.3965775966644287,0.9125,0.3888888888888888,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,5,DT,40,SPE,0.1425645351409912,0.8083333333333333,0.2088235294117646,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,5,DT,40,Easy100,0.156273603439331,0.8208333333333333,0.2777777777777778,0.2,0.532290647422377,0.1265120192127649
glass2,5,DT,40,Cascade100,0.1950740814208984,0.6208333333333333,0.1020979020979021,0.0,0.0,-0.0993399267798783
glass2,5,DT,40,RusBoost100,0.1017322540283203,0.8,0.2933723196881092,0.4,0.5700877125495689,0.3729960003272992
glass2,5,DT,40,DES-P,0.0279574394226074,0.9083333333333332,0.3194444444444444,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,5,DT,40,META-DES,0.1850781440734863,0.5958333333333333,0.2565891472868217,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,5,DT,40,knorae,0.0124590396881103,0.7249999999999999,0.2296050203026947,0.4,0.7637626158259733,0.3737855113104419
glass2,5,DT,40,knorau,0.023057222366333,0.8916666666666666,0.3055555555555555,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,5,DT,40,knop,0.037593126296997,0.8833333333333333,0.35,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,5,DT,40,DESKNN,0.0125396251678466,0.8833333333333334,0.2619047619047619,0.25,0.5477225575051661,0.1854345299891061
glass2,5,DT,40,deskl,0.0484921932220459,0.8333333333333333,0.2444444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,5,DT,40,rrc,0.6996860504150391,0.8333333333333333,0.2444444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,6,DT,40,SPE,0.2557923793792724,0.875,0.3380952380952381,0.4,0.7637626158259733,0.3737855113104419
glass2,6,DT,40,Easy100,0.1439816951751709,0.7833333333333333,0.1965709728867623,0.1666666666666666,0.5163977794943222,0.0834965721446865
glass2,6,DT,40,Cascade100,0.2095985412597656,0.6458333333333334,0.1784568949254857,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,6,DT,40,RusBoost100,0.1677262783050537,0.9166666666666669,0.3595238095238096,0.0,0.0,-0.0604858378909133
glass2,6,DT,40,DES-P,0.0126557350158691,0.9333333333333332,0.4428571428571428,0.6,0.9486832980505138,0.6210590034081188
glass2,6,DT,40,META-DES,0.2095944881439209,0.6541666666666667,0.2677002583979328,0.4,0.7637626158259733,0.3737855113104419
glass2,6,DT,40,knorae,0.0124521255493164,0.75,0.3010335917312661,0.5,0.7852812659593164,0.4702089867580906
glass2,6,DT,40,knorau,0.024118423461914,0.9333333333333332,0.4583333333333332,0.4,0.7637626158259733,0.3737855113104419
glass2,6,DT,40,knop,0.039750337600708,0.6833333333333333,0.1931547619047618,0.4,0.7637626158259733,0.3737855113104419
glass2,6,DT,40,DESKNN,0.0125095844268798,0.7791666666666667,0.2637426900584795,0.3333333333333333,0.5627314338711377,0.2833333333333333
glass2,6,DT,40,deskl,0.0808978080749511,0.9166666666666666,0.365079365079365,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,6,DT,40,rrc,0.9802448749542236,0.9166666666666666,0.365079365079365,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,7,DT,40,SPE,0.2025995254516601,0.9291666666666668,0.5555555555555556,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,7,DT,40,Easy100,0.1069591045379638,0.9125,0.5285714285714286,0.3529411764705882,0.85146931829632,0.3941537046091827
glass2,7,DT,40,Cascade100,0.2134666442871093,0.75,0.53125,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,7,DT,40,RusBoost100,0.1481070518493652,0.6166666666666667,0.1901709401709401,0.0,0.0,-0.0604858378909133
glass2,7,DT,40,DES-P,0.012547492980957,0.95,0.6333333333333333,0.5,0.9219544457292888,0.532290647422377
glass2,7,DT,40,META-DES,0.1644771099090576,0.9333333333333332,0.4583333333333332,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,7,DT,40,knorae,0.0124120712280273,0.95,0.5111111111111111,0.6666666666666666,0.9617692030835672,0.6800735254367721
glass2,7,DT,40,knorau,0.0280756950378417,0.95,0.6333333333333333,0.5,0.9219544457292888,0.532290647422377
glass2,7,DT,40,knop,0.0394306182861328,0.95,0.6428571428571428,0.5,0.9219544457292888,0.532290647422377
glass2,7,DT,40,DESKNN,0.0124523639678955,0.9583333333333334,0.5,0.6,0.9486832980505138,0.6210590034081188
glass2,7,DT,40,deskl,0.0477936267852783,0.9416666666666668,0.6095238095238096,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,7,DT,40,rrc,1.0035476684570312,0.9416666666666668,0.6095238095238096,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,8,DT,40,SPE,0.1269044876098632,0.8666666666666667,0.5222222222222221,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,8,DT,40,Easy100,0.1096704006195068,0.9,0.4047619047619047,0.3157894736842105,0.8215838362577492,0.3557562367689427
glass2,8,DT,40,Cascade100,0.1081767082214355,0.9541666666666668,0.6333333333333333,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,8,DT,40,RusBoost100,0.1056690216064453,0.6166666666666666,0.2188346883468834,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,8,DT,40,DES-P,0.0134048461914062,0.9583333333333334,0.6984126984126984,0.6,0.9486832980505138,0.6210590034081188
glass2,8,DT,40,META-DES,0.0500767230987548,0.8791666666666667,0.5625,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,8,DT,40,knorae,0.0135633945465087,0.7125000000000001,0.2018272425249169,0.4,0.7637626158259733,0.3737855113104419
glass2,8,DT,40,knorau,0.0255947113037109,0.9083333333333332,0.5575757575757576,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,8,DT,40,knop,0.0164437294006347,0.8666666666666667,0.3958333333333333,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,8,DT,40,DESKNN,0.0138068199157714,0.8958333333333333,0.6180555555555556,0.6666666666666666,0.8062257748298549,0.6416666666666667
glass2,8,DT,40,deskl,0.0429558753967285,0.8833333333333333,0.5380952380952381,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,8,DT,40,rrc,0.6064944267272949,0.8833333333333333,0.5380952380952381,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,9,DT,40,SPE,0.1262764930725097,0.875,0.3444444444444444,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,9,DT,40,Easy100,0.106762409210205,0.8375,0.4666666666666667,0.3333333333333333,0.8366600265340756,0.3741657386773941
glass2,9,DT,40,Cascade100,0.1081013679504394,0.9666666666666666,0.7222222222222222,0.4615384615384615,0.9082951062292476,0.49749371855331
glass2,9,DT,40,RusBoost100,0.1057770252227783,0.6583333333333333,0.5238095238095237,0.4,0.7637626158259733,0.3737855113104419
glass2,9,DT,40,DES-P,0.0135860443115234,0.8541666666666666,0.6055555555555555,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,9,DT,40,META-DES,0.0451383590698242,0.8833333333333333,0.5625,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,9,DT,40,knorae,0.0134720802307128,0.6958333333333333,0.239922480620155,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,9,DT,40,knorau,0.0272543430328369,0.875,0.4513888888888888,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,40,knop,0.0201880931854248,0.8833333333333333,0.5666666666666667,0.4,0.7637626158259733,0.3737855113104419
glass2,9,DT,40,DESKNN,0.0139727592468261,0.8624999999999999,0.4944444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,9,DT,40,deskl,0.0311300754547119,0.875,0.3492063492063492,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,9,DT,40,rrc,0.4013497829437256,0.875,0.3492063492063492,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,10,DT,40,SPE,0.1823921203613281,0.9,0.5277777777777778,0.5,0.9219544457292888,0.532290647422377
glass2,10,DT,40,Easy100,0.158085823059082,0.8708333333333333,0.4880952380952381,0.3529411764705882,0.85146931829632,0.3941537046091827
glass2,10,DT,40,Cascade100,0.1609838008880615,0.9166666666666666,0.7291666666666666,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,10,DT,40,RusBoost100,0.1540243625640869,0.8333333333333333,0.5166666666666666,0.3333333333333333,0.5627314338711377,0.2833333333333333
glass2,10,DT,40,DES-P,0.01802659034729,0.8833333333333333,0.3055555555555556,0.5,0.9219544457292888,0.532290647422377
glass2,10,DT,40,META-DES,0.2588703632354736,0.8666666666666666,0.3492063492063492,0.4,0.7637626158259733,0.3737855113104419
glass2,10,DT,40,knorae,0.0272278785705566,0.9,0.3166666666666666,0.4615384615384615,0.9082951062292476,0.49749371855331
glass2,10,DT,40,knorau,0.0321614742279052,0.8916666666666666,0.3611111111111111,0.5,0.9219544457292888,0.532290647422377
glass2,10,DT,40,knop,0.0391249656677246,0.9,0.5277777777777778,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,10,DT,40,DESKNN,0.0128514766693115,0.8791666666666667,0.2972582972582972,0.4,0.7637626158259733,0.3737855113104419
glass2,10,DT,40,deskl,0.0423531532287597,0.9083333333333334,0.5396825396825397,0.5,0.9219544457292888,0.532290647422377
glass2,10,DT,40,rrc,0.6554253101348877,0.9083333333333334,0.5396825396825397,0.5,0.9219544457292888,0.532290647422377
glass2,11,DT,40,SPE,0.1310861110687255,0.7999999999999999,0.2407407407407407,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,11,DT,40,Easy100,0.1121015548706054,0.8083333333333333,0.2305407011289364,0.1538461538461538,0.5082650227325636,0.0653274579918487
glass2,11,DT,40,Cascade100,0.1116576194763183,0.7625,0.4276315789473684,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,11,DT,40,RusBoost100,0.1092391014099121,0.7916666666666666,0.4499999999999999,0.25,0.5477225575051661,0.1854345299891061
glass2,11,DT,40,DES-P,0.0134334564208984,0.875,0.5158730158730158,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,11,DT,40,META-DES,0.2535727024078369,0.7958333333333333,0.2378167641325536,0.2,0.532290647422377,0.1265120192127649
glass2,11,DT,40,knorae,0.0151882171630859,0.7541666666666667,0.3010335917312661,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,11,DT,40,knorau,0.0380172729492187,0.875,0.5158730158730158,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,11,DT,40,knop,0.0562927722930908,0.825,0.3,0.1666666666666666,0.5163977794943222,0.0834965721446865
glass2,11,DT,40,DESKNN,0.037083625793457,0.875,0.3214285714285714,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,11,DT,40,deskl,0.056619644165039,0.8250000000000001,0.2569444444444444,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,11,DT,40,rrc,0.846773624420166,0.8250000000000001,0.2569444444444444,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,12,DT,40,SPE,0.1837656497955322,0.875,0.3316498316498316,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,12,DT,40,Easy100,0.1589429378509521,0.8666666666666667,0.324074074074074,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,12,DT,40,Cascade100,0.1607911586761474,0.8374999999999999,0.3787878787878788,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,12,DT,40,RusBoost100,0.1531867980957031,0.775,0.5037037037037037,0.4,0.5700877125495689,0.3729960003272992
glass2,12,DT,40,DES-P,0.0181832313537597,0.9333333333333332,0.4206349206349206,0.5454545454545454,0.9354143466934852,0.5728219618694801
glass2,12,DT,40,META-DES,0.225306749343872,0.8416666666666667,0.3102564102564102,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,12,DT,40,knorae,0.0129337310791015,0.7249999999999999,0.2296050203026947,0.25,0.5477225575051661,0.1854345299891061
glass2,12,DT,40,knorau,0.0385794639587402,0.9166666666666666,0.3694444444444444,0.4,0.7637626158259733,0.3737855113104419
glass2,12,DT,40,knop,0.0579190254211425,0.8916666666666666,0.3611111111111111,0.2,0.532290647422377,0.1265120192127649
glass2,12,DT,40,DESKNN,0.0183250904083251,0.9166666666666669,0.3968253968253968,0.2857142857142857,0.5552777082985894,0.2265733216543158
glass2,12,DT,40,deskl,0.055830955505371,0.8875,0.35,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,12,DT,40,rrc,1.0158066749572754,0.8875,0.35,0.3636363636363636,0.752772652709081,0.3382377298657882
glass2,13,DT,40,SPE,0.124755859375,0.8041666666666667,0.1851481851481851,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,40,Easy100,0.1066384315490722,0.75,0.1761904761904762,0.3529411764705882,0.85146931829632,0.3941537046091827
glass2,13,DT,40,Cascade100,0.107173204421997,0.7833333333333333,0.4233716475095785,0.3333333333333333,0.7416198487095662,0.3078936097835318
glass2,13,DT,40,RusBoost100,0.1049644947052002,0.9416666666666668,0.4761904761904761,0.5,0.7852812659593164,0.4702089867580906
glass2,13,DT,40,DES-P,0.0130255222320556,0.8041666666666667,0.1991452991452991,0.1428571428571428,0.5,0.0486561840100951
glass2,13,DT,40,META-DES,0.1000702381134033,0.7666666666666666,0.182261208576998,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,13,DT,40,knorae,0.0178298950195312,0.825,0.2055555555555555,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,13,DT,40,knorau,0.013641357421875,0.8083333333333333,0.1994949494949495,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,40,knop,0.019651174545288,0.8083333333333333,0.1986161986161986,0.3076923076923077,0.7302967433402215,0.2814105882725793
glass2,13,DT,40,DESKNN,0.0271964073181152,0.7833333333333333,0.1782661782661782,0.1666666666666666,0.5163977794943222,0.0834965721446865
glass2,13,DT,40,deskl,0.0417113304138183,0.7958333333333333,0.1851481851481851,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,13,DT,40,rrc,0.5751183032989502,0.7958333333333333,0.1851481851481851,0.2857142857142857,0.7187952884282609,0.2578777752535044
glass2,14,DT,40,SPE,0.0954835414886474,0.9208333333333332,0.4,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,14,DT,40,Easy100,0.0810616016387939,0.8666666666666667,0.2935897435897436,0.5,0.7852812659593164,0.4702089867580906
glass2,14,DT,40,Cascade100,0.0855658054351806,0.7625,0.1666666666666666,0.25,0.5477225575051661,0.1854345299891061
glass2,14,DT,40,RusBoost100,0.1902055740356445,0.3666666666666667,0.0865009746588693,0.0,0.0,-0.0422577127364258
glass2,14,DT,40,DES-P,0.0183620452880859,0.95,0.5317460317460317,0.5,0.7852812659593164,0.4702089867580906
glass2,14,DT,40,META-DES,0.2239792346954345,0.875,0.3407407407407407,0.3333333333333333,0.5627314338711377,0.2833333333333333
glass2,14,DT,40,knorae,0.0333764553070068,0.8958333333333333,0.3472222222222222,0.0,0.0,-0.0422577127364258
glass2,14,DT,40,knorau,0.029738426208496,0.9416666666666668,0.5138888888888888,0.5714285714285714,0.7958224257542214,0.5408524452393346
glass2,14,DT,40,knop,0.0420341491699218,0.9333333333333332,0.5,0.5714285714285714,0.7958224257542214,0.5408524452393346
glass2,14,DT,40,DESKNN,0.0206177234649658,0.8708333333333332,0.2507936507936508,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,14,DT,40,deskl,0.0894145965576171,0.9291666666666666,0.4249999999999999,0.5,0.7852812659593164,0.4702089867580906
glass2,14,DT,40,rrc,0.6306865215301514,0.9291666666666666,0.4249999999999999,0.5,0.7852812659593164,0.4702089867580906
glass2,15,DT,40,SPE,0.2154912948608398,0.8375,0.2547008547008547,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,15,DT,40,Easy100,0.1667342185974121,0.9125,0.4285714285714285,0.4615384615384615,0.9082951062292476,0.49749371855331
glass2,15,DT,40,Cascade100,0.1624226570129394,0.7625000000000001,0.2055555555555555,0.1818181818181818,0.5244044240850757,0.1036534978620963
glass2,15,DT,40,RusBoost100,0.1550393104553222,0.875,0.4,0.5,0.7852812659593164,0.4702089867580906
glass2,15,DT,40,DES-P,0.0185449123382568,0.875,0.2853535353535353,0.4285714285714285,0.8944271909999159,0.4670993664969137
glass2,15,DT,40,META-DES,0.2133574485778808,0.7916666666666666,0.2333333333333333,0.25,0.5477225575051661,0.1854345299891061
glass2,15,DT,40,knorae,0.0129799842834472,0.9,0.3444444444444444,0.4444444444444444,0.7745966692414833,0.416621619186491
glass2,15,DT,40,knorau,0.0392861366271972,0.8916666666666667,0.3222222222222222,0.4,0.7637626158259733,0.3737855113104419
glass2,15,DT,40,knop,0.0592041015625,0.8166666666666667,0.2444444444444444,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,15,DT,40,DESKNN,0.014946699142456,0.875,0.4952380952380952,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,15,DT,40,deskl,0.0563127994537353,0.8624999999999999,0.2777777777777778,0.2222222222222222,0.5400617248673216,0.1531697129362099
glass2,15,DT,40,rrc,1.157522439956665,0.8624999999999999,0.2777777777777778,0.2222222222222222,0.5400617248673216,0.1531697129362099
oil,1,DT,40,SPE,0.2440216541290283,0.7673611111111112,0.3524670345253158,0.3333333333333333,0.6003471218109292,0.3023111145616641
oil,1,DT,40,Easy100,0.2616822719573974,0.7770833333333333,0.2585310942979496,0.2727272727272727,0.59336610396393,0.2413340197820814
oil,1,DT,40,Cascade100,0.1983251571655273,0.7552083333333333,0.3406379332908017,0.2352941176470588,0.4901813723284248,0.1995926605709832
oil,1,DT,40,RusBoost100,0.1509106159210205,0.7006944444444444,0.3756744286552823,0.2727272727272727,0.59336610396393,0.2413340197820814
oil,1,DT,40,DES-P,0.0237362384796142,0.7920138888888889,0.2560850097614803,0.3157894736842105,0.5986094998689324,0.2842776593287777
oil,1,DT,40,META-DES,0.4258263111114502,0.8184027777777778,0.2792457964995321,0.3529411764705882,0.6020797289396148,0.323024963818828
oil,1,DT,40,knorae,0.0233700275421142,0.8274305555555557,0.3168125340382697,0.375,0.60380736442456,0.3472222222222222
oil,1,DT,40,knorau,0.0498127937316894,0.8034722222222223,0.2659634651607065,0.3333333333333333,0.6003471218109292,0.3023111145616641
oil,1,DT,40,knop,0.0834112167358398,0.8090277777777778,0.342223685426696,0.3333333333333333,0.6003471218109292,0.3023111145616641
oil,1,DT,40,DESKNN,0.0237715244293212,0.8284722222222223,0.3014229352782932,0.375,0.60380736442456,0.3472222222222222
oil,1,DT,40,deskl,0.070319652557373,0.7979166666666666,0.2694731393701645,0.375,0.60380736442456,0.3472222222222222
oil,1,DT,40,rrc,3.1313230991363525,0.7979166666666666,0.2694731393701645,0.375,0.60380736442456,0.3472222222222222
oil,2,DT,40,SPE,0.1672859191894531,0.9652777777777778,0.8272012578616352,0.6,0.85146931829632,0.5917680237554188
oil,2,DT,40,Easy100,0.2081241607666015,0.9510416666666668,0.7493412384716733,0.4,0.8819171036881969,0.4396596592887844
oil,2,DT,40,Cascade100,0.266000747680664,0.9597222222222224,0.844038208168643,0.7368421052631579,0.9249624617007738,0.7333885833103762
oil,2,DT,40,RusBoost100,0.1956112384796142,0.9875,0.7180871212121213,0.6666666666666666,0.9775252199076788,0.6912147117775908
oil,2,DT,40,DES-P,0.0252010822296142,0.9614583333333332,0.7408857346357346,0.631578947368421,0.8539125638299665,0.6211108523149765
oil,2,DT,40,META-DES,0.2226574420928955,0.9645833333333332,0.8071994408201304,0.7058823529411765,0.8587782018658834,0.6933218735623627
oil,2,DT,40,knorae,0.0548183917999267,0.9534722222222224,0.6340735653235653,0.7058823529411765,0.8587782018658834,0.6933218735623627
oil,2,DT,40,knorau,0.0646698474884033,0.9659722222222222,0.8484133790737565,0.6666666666666666,0.8563488385776753,0.6545910083897191
oil,2,DT,40,knop,0.1003353595733642,0.9729166666666668,0.8194827586206898,0.5714285714285714,0.8490190417966686,0.5657544909924659
oil,2,DT,40,DESKNN,0.0241999626159667,0.9586805555555556,0.7173699588083149,0.5333333333333333,0.7011894655987543,0.5152757286723297
oil,2,DT,40,deskl,0.0713932514190673,0.9604166666666668,0.8628472222222222,0.8,0.8636164272021076,0.7936430763458872
oil,2,DT,40,rrc,3.1506359577178955,0.9604166666666668,0.8628472222222222,0.8,0.8636164272021076,0.7936430763458872
oil,3,DT,40,SPE,0.2395498752593994,0.9003472222222222,0.603082808280828,0.4347826086956521,0.768295371441074,0.4241934177502039
oil,3,DT,40,Easy100,0.1431570053100586,0.9322916666666666,0.6022277917014759,0.358974358974359,0.8708233651742088,0.4034217728037728
oil,3,DT,40,Cascade100,0.1457717418670654,0.875,0.5102589833863438,0.4,0.6912147117775908,0.3761626197515065
oil,3,DT,40,RusBoost100,0.1540980339050293,0.7951388888888888,0.4146847196878318,0.3448275862068966,0.7546154281781181,0.3435327700854004
oil,3,DT,40,DES-P,0.0239243507385253,0.898611111111111,0.5534226628280026,0.4545454545454545,0.7705517503711221,0.4420897530521315
oil,3,DT,40,META-DES,0.4948136806488037,0.8645833333333334,0.5724185419596812,0.4545454545454545,0.7705517503711221,0.4420897530521315
oil,3,DT,40,knorae,0.0522921085357666,0.7670138888888889,0.2447522643565899,0.4545454545454545,0.7705517503711221,0.4420897530521315
