dname,iteration,base_model,size,Algorithm,Time,AUROC,PRAUC,F1_score,geometric_mean,matthews_corrcoef
oil,3,DT,20,META-DES,0.3277132511138916,0.9201388888888888,0.3736629041064525,0.5,0.775044801572428,0.4839653217534627
oil,3,DT,20,knorae,0.0122439861297607,0.7979166666666666,0.2493178855610744,0.5,0.775044801572428,0.4839653217534627
oil,3,DT,20,knorau,0.0124998092651367,0.9354166666666668,0.5648148148148148,0.3809523809523809,0.689202437604511,0.3580165138311698
oil,3,DT,20,knop,0.0198452472686767,0.9204861111111112,0.4778256704980843,0.5,0.775044801572428,0.4839653217534627
oil,3,DT,20,DESKNN,0.0283658504486084,0.8170138888888889,0.3799091312056737,0.5,0.775044801572428,0.4839653217534627
oil,3,DT,20,deskl,0.0366921424865722,0.9572916666666668,0.6228750923872874,0.4705882352941176,0.6972166887783963,0.4464572670666729
oil,3,DT,20,rrc,1.543226957321167,0.9572916666666668,0.6228750923872874,0.4705882352941176,0.6972166887783963,0.4464572670666729
oil,4,DT,20,SPE,0.0823302268981933,0.8770833333333333,0.4006777536189301,0.48,0.8391463916782737,0.4848505696758087
oil,4,DT,20,Easy100,0.0953168869018554,0.8934027777777778,0.2849168476156811,0.2941176470588235,0.7430231041719586,0.2972252176540487
oil,4,DT,20,Cascade100,0.0941109657287597,0.9388888888888888,0.4224009343690195,0.4545454545454545,0.7705517503711221,0.4420897530521315
oil,4,DT,20,RusBoost100,0.0985260009765625,0.9097222222222224,0.359916583014409,0.3636363636363636,0.8190441583537077,0.3830918595713074
oil,4,DT,20,DES-P,0.0126259326934814,0.9118055555555556,0.5204697821157449,0.4285714285714285,0.83166499665831,0.4400727453092513
oil,4,DT,20,META-DES,0.2429180145263672,0.8815972222222221,0.3416560049273701,0.48,0.8391463916782737,0.4848505696758087
oil,4,DT,20,knorae,0.0124635696411132,0.8965277777777778,0.5326910825581038,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,4,DT,20,knorau,0.0124483108520507,0.9118055555555556,0.5283071460703039,0.4285714285714285,0.83166499665831,0.4400727453092513
oil,4,DT,20,knop,0.0202207565307617,0.875,0.3194560447058336,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,4,DT,20,DESKNN,0.0124051570892333,0.8954861111111112,0.5476802600472813,0.4166666666666667,0.7660323462854265,0.4078970537524736
oil,4,DT,20,deskl,0.0357258319854736,0.9142361111111112,0.5075925079736056,0.48,0.8391463916782737,0.4848505696758087
oil,4,DT,20,rrc,1.4519643783569336,0.9142361111111112,0.5075925079736056,0.5,0.8416254115301731,0.5023362730941793
oil,5,DT,20,SPE,0.1435575485229492,0.9743055555555556,0.6527425142768946,0.5185185185185185,0.903696114115064,0.5413168943128549
oil,5,DT,20,Easy100,0.0787608623504638,0.9604166666666668,0.3994322098152743,0.3636363636363636,0.9189365834726816,0.4331908597692873
oil,5,DT,20,Cascade100,0.1403403282165527,0.9232638888888888,0.3646596929106727,0.3529411764705882,0.816496580927726,0.373561748964105
oil,5,DT,20,RusBoost100,0.1317226886749267,0.94375,0.3112073112073112,0.4102564102564102,0.93392838174146,0.4744360923609912
oil,5,DT,20,DES-P,0.0126917362213134,0.9496527777777778,0.5041635005065855,0.4666666666666667,0.8955910525085282,0.4971165487978835
oil,5,DT,20,META-DES,0.2656550407409668,0.9625,0.5854983660130719,0.56,0.9090593428863096,0.5767375727998532
oil,5,DT,20,knorae,0.0127465724945068,0.8201388888888889,0.4012632978723404,0.5555555555555556,0.7795119555779044,0.5371643771137007
oil,5,DT,20,knorau,0.0243551731109619,0.9631944444444444,0.6587797619047618,0.5,0.9010025280517008,0.5255414189850149
oil,5,DT,20,knop,0.020263671875,0.9680555555555556,0.5821361236802413,0.5185185185185185,0.903696114115064,0.5413168943128549
oil,5,DT,20,DESKNN,0.012587547302246,0.8847222222222223,0.448496979877159,0.4545454545454545,0.7705517503711221,0.4420897530521315
oil,5,DT,20,deskl,0.0367076396942138,0.959375,0.5575487012987013,0.5384615384615384,0.9063816954119152,0.5583231716306121
oil,5,DT,20,rrc,1.448697805404663,0.959375,0.5575487012987013,0.5384615384615384,0.9063816954119152,0.5583231716306121
oil,6,DT,20,SPE,0.0827772617340087,0.9770833333333332,0.5854700854700855,0.6956521739130435,0.9803627446568496,0.7159557197149783
oil,6,DT,20,Easy100,0.0730578899383544,0.96875,0.4681372549019608,0.4324324324324324,0.939858145324779,0.4936376818270058
oil,6,DT,20,Cascade100,0.0745091438293457,0.9694444444444444,0.6463956949058693,0.4666666666666667,0.8955910525085282,0.4971165487978835
oil,6,DT,20,RusBoost100,0.0783498287200927,0.9423611111111112,0.4340123061754506,0.2978723404255319,0.8482007099999648,0.347077954311631
oil,6,DT,20,DES-P,0.0125479698181152,0.9770833333333334,0.5206997863247863,0.5714285714285714,0.966091783079296,0.6110100926607787
oil,6,DT,20,META-DES,0.2590773105621338,0.9545138888888888,0.4006273342670401,0.4666666666666667,0.8955910525085282,0.4971165487978835
oil,6,DT,20,knorae,0.0128414630889892,0.965625,0.4063034188034188,0.5517241379310345,0.963212218453326,0.594507488127066
oil,6,DT,20,knorau,0.0125396251678466,0.9805555555555556,0.5900613275613276,0.5714285714285714,0.966091783079296,0.6110100926607787
oil,6,DT,20,knop,0.0206153392791748,0.9715277777777778,0.4984325396825397,0.4827586206896552,0.8983008652141244,0.5108492487798441
oil,6,DT,20,DESKNN,0.0124619007110595,0.9666666666666668,0.4360795454545454,0.5833333333333334,0.9117291264405234,0.596775492435885
oil,6,DT,20,deskl,0.0361137390136718,0.9732638888888888,0.5710955710955711,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,6,DT,20,rrc,1.6277120113372805,0.9732638888888888,0.5710955710955711,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,7,DT,20,SPE,0.0841026306152343,0.91875,0.3983728156854587,0.5,0.8416254115301731,0.5023362730941793
oil,7,DT,20,Easy100,0.0715019702911377,0.8694444444444444,0.2635053546235731,0.3,0.801040989379861,0.3252355052929091
oil,7,DT,20,Cascade100,0.0721509456634521,0.8795138888888889,0.3318721329111354,0.2608695652173913,0.5916079783099616,0.2296852164403543
oil,7,DT,20,RusBoost100,0.0745182037353515,0.7986111111111112,0.2130277334788008,0.3333333333333333,0.7523112535528246,0.3331553011241956
oil,7,DT,20,DES-P,0.0123848915100097,0.934722222222222,0.5001179245283018,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,7,DT,20,META-DES,0.3690881729125976,0.9027777777777776,0.4419069542231307,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,7,DT,20,knorae,0.0123753547668457,0.8677083333333334,0.3052585375704117,0.4347826086956521,0.768295371441074,0.4241934177502039
oil,7,DT,20,knorau,0.0373578071594238,0.925,0.4384722751928129,0.4,0.7637626158259734,0.3929635665517643
oil,7,DT,20,knop,0.0198869705200195,0.9072916666666668,0.4163142620232172,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,7,DT,20,DESKNN,0.0124998092651367,0.8774305555555557,0.3469858156028369,0.4347826086956521,0.768295371441074,0.4241934177502039
oil,7,DT,20,deskl,0.0355186462402343,0.9065972222222222,0.4218303281351527,0.3846153846153846,0.7614861201040444,0.3792024271484361
oil,7,DT,20,rrc,1.5060198307037354,0.9065972222222222,0.4218303281351527,0.3846153846153846,0.7614861201040444,0.3792024271484361
oil,8,DT,20,SPE,0.08355712890625,0.9697916666666668,0.8650793650793651,0.7777777777777778,0.927586473956292,0.7720176396657373
oil,8,DT,20,Easy100,0.0738387107849121,0.9225694444444444,0.8076472707620248,0.3181818181818182,0.8567542108316584,0.3662172728970619
oil,8,DT,20,Cascade100,0.0736942291259765,0.9940972222222222,0.8963235294117646,0.64,0.9746794344808964,0.6686245759238975
oil,8,DT,20,RusBoost100,0.0761573314666748,0.959722222222222,0.5812468338399189,0.3043478260869565,0.851061428779119,0.3532334626593299
oil,8,DT,20,DES-P,0.012613296508789,0.9684027777777778,0.8935185185185185,0.6086956521739131,0.9143911149563468,0.6187016190600535
oil,8,DT,20,META-DES,0.2953083515167236,0.9638888888888888,0.7505285412262157,0.5454545454545454,0.8465616732800196,0.5424676196871565
oil,8,DT,20,knorae,0.0125329494476318,0.971875,0.589907059314954,0.7777777777777778,0.927586473956292,0.7720176396657373
oil,8,DT,20,knorau,0.0126519203186035,0.9659722222222222,0.8925438596491229,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,8,DT,20,knop,0.020127534866333,0.982638888888889,0.8463541666666666,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,8,DT,20,DESKNN,0.0124645233154296,0.9177083333333332,0.8428191489361702,0.7777777777777778,0.927586473956292,0.7720176396657373
oil,8,DT,20,deskl,0.0357403755187988,0.9743055555555556,0.8972222222222223,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,8,DT,20,rrc,1.538785696029663,0.9743055555555556,0.8972222222222223,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,9,DT,20,SPE,0.082148790359497,0.928472222222222,0.5716502026342452,0.4210526315789473,0.693221144769514,0.3965553903241773
oil,9,DT,20,Easy100,0.0708434581756591,0.9225694444444444,0.6477109949670925,0.2553191489361702,0.7826237921249264,0.2820872616716045
oil,9,DT,20,Cascade100,0.0723433494567871,0.9298611111111112,0.5092942583732057,0.3846153846153846,0.7614861201040444,0.3792024271484361
oil,9,DT,20,RusBoost100,0.074254035949707,0.9027777777777778,0.5075375055978504,0.3870967741935484,0.824115687671741,0.403817241840285
oil,9,DT,20,DES-P,0.0122289657592773,0.9489583333333332,0.6695866437943903,0.6363636363636364,0.9170453763158192,0.6428454863221815
oil,9,DT,20,META-DES,0.2669727802276611,0.9229166666666666,0.4190883769008768,0.5833333333333334,0.9117291264405234,0.596775492435885
oil,9,DT,20,knorae,0.0126655101776123,0.9045138888888888,0.469456053698075,0.7,0.9223309842157772,0.6995707257573749
oil,9,DT,20,knorau,0.0128028392791748,0.9211805555555556,0.679519432349621,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,9,DT,20,knop,0.0205636024475097,0.9024305555555556,0.5230401134812899,0.5,0.8416254115301731,0.5023362730941793
oil,9,DT,20,DESKNN,0.0126421451568603,0.9118055555555556,0.6226268412438625,0.6666666666666666,0.9196919774214264,0.6696234795731139
oil,9,DT,20,deskl,0.0357239246368408,0.9197916666666668,0.6323639562430323,0.5555555555555556,0.7795119555779044,0.5371643771137007
oil,9,DT,20,rrc,1.5430963039398191,0.9197916666666668,0.6323639562430323,0.5555555555555556,0.7795119555779044,0.5371643771137007
oil,10,DT,20,SPE,0.0824065208435058,0.8097222222222222,0.4181658010554643,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,10,DT,20,Easy100,0.0700516700744628,0.829861111111111,0.3220010665662839,0.2962962962962963,0.67700320038633,0.2790293269653891
oil,10,DT,20,Cascade100,0.0746757984161377,0.8159722222222223,0.3928853042833354,0.4,0.6912147117775908,0.3761626197515065
oil,10,DT,20,RusBoost100,0.0744280815124511,0.8618055555555556,0.2223233288450679,0.2105263157894736,0.6540472290116195,0.1959744905278401
oil,10,DT,20,DES-P,0.0123431682586669,0.8430555555555556,0.3873384614682083,0.3809523809523809,0.689202437604511,0.3580165138311698
oil,10,DT,20,META-DES,0.2939133644104004,0.8461805555555555,0.3611811062678267,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,10,DT,20,knorae,0.0122706890106201,0.7239583333333334,0.288404894255958,0.3809523809523809,0.689202437604511,0.3580165138311698
oil,10,DT,20,knorau,0.0122833251953125,0.8270833333333333,0.3833715866290018,0.3478260869565217,0.6851601597031488,0.3269393170952791
oil,10,DT,20,knop,0.0200231075286865,0.8447916666666666,0.331304623049906,0.3333333333333333,0.6831300510639732,0.3134578344107679
oil,10,DT,20,DESKNN,0.0476646423339843,0.7322916666666668,0.3370553304063942,0.4,0.6912147117775908,0.3761626197515065
oil,10,DT,20,deskl,0.0357856750488281,0.8378472222222222,0.3855367484513863,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,10,DT,20,rrc,1.4588749408721924,0.8378472222222222,0.3855367484513863,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,11,DT,20,SPE,0.1739342212677002,0.9482638888888888,0.5678652968036529,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,11,DT,20,Easy100,0.1444249153137207,0.9434027777777778,0.6053007756132757,0.4,0.8819171036881969,0.4396596592887844
oil,11,DT,20,Cascade100,0.1502463817596435,0.9649305555555556,0.5459166564429722,0.5714285714285714,0.8490190417966686,0.5657544909924659
oil,11,DT,20,RusBoost100,0.0777442455291748,0.89375,0.4411459006679595,0.3428571428571428,0.8139410298049853,0.3645178266103376
oil,11,DT,20,DES-P,0.0123791694641113,0.94375,0.5158524904214559,0.4827586206896552,0.8983008652141244,0.5108492487798441
oil,11,DT,20,META-DES,0.3542582988739013,0.9434027777777778,0.4161976911976912,0.5,0.8416254115301731,0.5023362730941793
oil,11,DT,20,knorae,0.0123815536499023,0.9784722222222222,0.5575854700854701,0.5833333333333334,0.9117291264405234,0.596775492435885
oil,11,DT,20,knorau,0.0121989250183105,0.95625,0.6085227272727273,0.4137931034482758,0.82915619758885,0.4271910094326222
oil,11,DT,20,knop,0.0202672481536865,0.9461805555555556,0.5477792492595124,0.48,0.8391463916782737,0.4848505696758087
oil,11,DT,20,DESKNN,0.0127725601196289,0.9447916666666668,0.4536814705258444,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,11,DT,20,deskl,0.0355808734893798,0.9381944444444444,0.5787202380952381,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,11,DT,20,rrc,1.5752780437469482,0.9381944444444444,0.5787202380952381,0.5217391304347826,0.8440971508067066,0.5214475184051287
oil,12,DT,20,SPE,0.0825068950653076,0.903125,0.2744659007013658,0.3076923076923077,0.6790516262487788,0.2896420549073482
oil,12,DT,20,Easy100,0.0724349021911621,0.9104166666666668,0.3332762846517917,0.2727272727272727,0.7905694150420949,0.2992436860248366
oil,12,DT,20,Cascade100,0.1013665199279785,0.9211805555555556,0.3024770217705,0.3478260869565217,0.6851601597031488,0.3269393170952791
oil,12,DT,20,RusBoost100,0.0744895935058593,0.8416666666666667,0.2549782095144998,0.2352941176470588,0.6624868971450597,0.2208886863439925
oil,12,DT,20,DES-P,0.0127954483032226,0.9149305555555556,0.3236894505276858,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,12,DT,20,META-DES,0.2103502750396728,0.9083333333333332,0.2963143382352941,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,12,DT,20,knorae,0.048189640045166,0.8652777777777778,0.2760893509563722,0.4347826086956521,0.768295371441074,0.4241934177502039
oil,12,DT,20,knorau,0.0126752853393554,0.9229166666666666,0.3560185185185185,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,12,DT,20,knop,0.0510764122009277,0.93125,0.3556891025641026,0.4166666666666667,0.7660323462854265,0.4078970537524736
oil,12,DT,20,DESKNN,0.0125656127929687,0.8145833333333334,0.2701621073961499,0.3636363636363636,0.6871842709362767,0.3417118864171065
oil,12,DT,20,deskl,0.0356383323669433,0.928472222222222,0.3547437303193882,0.4705882352941176,0.6972166887783963,0.4464572670666729
oil,12,DT,20,rrc,1.5609939098358154,0.928472222222222,0.3547437303193882,0.4705882352941176,0.6972166887783963,0.4464572670666729
oil,13,DT,20,SPE,0.0829029083251953,0.9524305555555556,0.6930555555555555,0.4375,0.8901466795484388,0.4721255679818517
oil,13,DT,20,Easy100,0.0725693702697753,0.9618055555555556,0.6401952214452215,0.3255813953488372,0.8595864638818418,0.3730772542222457
oil,13,DT,20,Cascade100,0.0734753608703613,0.9475694444444444,0.6727920227920228,0.3870967741935484,0.824115687671741,0.403817241840285
oil,13,DT,20,RusBoost100,0.0784299373626709,0.9017361111111112,0.5652286967418546,0.2790697674418604,0.7932002689527196,0.3053759764290196
oil,13,DT,20,DES-P,0.0124802589416503,0.9586805555555556,0.5085416666666667,0.4375,0.8901466795484388,0.4721255679818517
oil,13,DT,20,META-DES,0.4247555732727051,0.9420138888888888,0.5450368879946345,0.4666666666666667,0.8955910525085282,0.4971165487978835
oil,13,DT,20,knorae,0.0124499797821044,0.9569444444444444,0.4382215007215007,0.48,0.8391463916782737,0.4848505696758087
oil,13,DT,20,knorau,0.012498140335083,0.9607638888888888,0.5311141304347826,0.4117647058823529,0.8846688018060143,0.4498982802741612
oil,13,DT,20,knop,0.0931918621063232,0.9472222222222222,0.585176282051282,0.4242424242424242,0.8874119674649424,0.460700986294805
oil,13,DT,20,DESKNN,0.0126614570617675,0.9600694444444444,0.4239831349206349,0.5833333333333334,0.9117291264405234,0.596775492435885
oil,13,DT,20,deskl,0.036039113998413,0.9604166666666668,0.5444047619047618,0.5,0.9010025280517008,0.5255414189850149
oil,13,DT,20,rrc,1.439394474029541,0.9604166666666668,0.5444047619047618,0.5,0.9010025280517008,0.5255414189850149
oil,14,DT,20,SPE,0.0854673385620117,0.9604166666666666,0.6163768115942029,0.6,0.85146931829632,0.5917680237554188
oil,14,DT,20,Easy100,0.1445164680480957,0.9239583333333332,0.271153541532805,0.3243243243243243,0.8088057039033952,0.3477196249347462
oil,14,DT,20,Cascade100,0.1523158550262451,0.9496527777777776,0.5924679487179487,0.6086956521739131,0.9143911149563468,0.6187016190600535
oil,14,DT,20,RusBoost100,0.1170415878295898,0.9284722222222224,0.4210374436936936,0.3125,0.7476816018719318,0.3141903246000223
oil,14,DT,20,DES-P,0.0170135498046875,0.9409722222222222,0.4365844124383368,0.5714285714285714,0.8490190417966686,0.5657544909924659
oil,14,DT,20,META-DES,0.3362486362457275,0.9347222222222222,0.5478041447799512,0.6,0.85146931829632,0.5917680237554188
oil,14,DT,20,knorae,0.0126237869262695,0.8958333333333334,0.4459616481993591,0.5882352941176471,0.7817359599705715,0.5698895703145178
oil,14,DT,20,knorau,0.0246553421020507,0.9486111111111112,0.5453513428842376,0.5454545454545454,0.8465616732800196,0.5424676196871565
oil,14,DT,20,knop,0.0205097198486328,0.9701388888888888,0.6282946950710109,0.5454545454545454,0.8465616732800196,0.5424676196871565
oil,14,DT,20,DESKNN,0.0124673843383789,0.8777777777777778,0.4559134112312522,0.5263157894736842,0.7772815877574012,0.5088331213195769
oil,14,DT,20,deskl,0.0358409881591796,0.9208333333333332,0.5214773826802128,0.6666666666666666,0.8563488385776753,0.6545910083897191
oil,14,DT,20,rrc,1.4664430618286133,0.9208333333333332,0.5214773826802128,0.6666666666666666,0.8563488385776753,0.6545910083897191
oil,15,DT,20,SPE,0.0834331512451171,0.9381944444444444,0.6958575950653416,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,15,DT,20,Easy100,0.0719728469848632,0.9496527777777778,0.7180735930735931,0.3333333333333333,0.811377429642539,0.3559165454170223
oil,15,DT,20,Cascade100,0.0735504627227783,0.9319444444444444,0.6444085249042146,0.375,0.8215838362577492,0.393157946290937
oil,15,DT,20,RusBoost100,0.0765461921691894,0.9048611111111112,0.5402230894687792,0.375,0.8215838362577492,0.393157946290937
oil,15,DT,20,DES-P,0.0124502182006835,0.95,0.7099137931034483,0.4444444444444444,0.8341662504161466,0.4538877051970329
oil,15,DT,20,META-DES,0.2113986015319824,0.9309027777777776,0.3808668582375479,0.48,0.8391463916782737,0.4848505696758087
oil,15,DT,20,knorae,0.0124895572662353,0.88125,0.5109874389794602,0.5263157894736842,0.7772815877574012,0.5088331213195769
oil,15,DT,20,knorau,0.0125703811645507,0.9430555555555556,0.7160984848484848,0.4285714285714285,0.83166499665831,0.4400727453092513
oil,15,DT,20,knop,0.0206167697906494,0.9361111111111112,0.5212984800838574,0.4615384615384615,0.8366600265340756,0.4687627993895241
oil,15,DT,20,DESKNN,0.0126245021820068,0.8958333333333335,0.5326550075220288,0.631578947368421,0.8539125638299665,0.6211108523149765
oil,15,DT,20,deskl,0.0383713245391845,0.9604166666666668,0.7447611653356995,0.48,0.8391463916782737,0.4848505696758087
oil,15,DT,20,rrc,1.6145234107971191,0.9604166666666668,0.7447611653356995,0.48,0.8391463916782737,0.4848505696758087
poker-8_vs_6,1,DT,20,SPE,0.1104564666748046,0.9772468714448236,0.5011494252873563,0.1875,0.9546008582830902,0.3070318637796654
poker-8_vs_6,1,DT,20,Easy100,0.0634126663208007,0.8447098976109214,0.056060606060606,0.0408163265306122,0.5311673880088899,0.0496951183523056
poker-8_vs_6,1,DT,20,Cascade100,0.059373140335083,0.9180887372013652,0.3684210526315789,0.1,0.9031609262490664,0.2071993266986458
poker-8_vs_6,1,DT,20,RusBoost100,0.0616514682769775,0.651877133105802,0.0239686158177642,0.0434782608695652,0.5343704364646896,0.0540042010276051
poker-8_vs_6,1,DT,20,DES-P,0.0123324394226074,1.0,1.0,0.4285714285714285,0.9862536416834102,0.5150541663660563
poker-8_vs_6,1,DT,20,META-DES,0.4833896160125732,1.0,1.0,0.6666666666666666,0.9948673741510328,0.7034774666434492
poker-8_vs_6,1,DT,20,knorae,0.0149288177490234,0.997155858930603,0.6388888888888888,0.75,0.9965811865741032,0.7719484677490255
poker-8_vs_6,1,DT,20,knorau,0.0234098434448242,1.0,1.0,0.4615384615384615,0.9879823961068664,0.5411402447657349
poker-8_vs_6,1,DT,20,knop,0.041658878326416,1.0,1.0,0.6666666666666666,0.9948673741510328,0.7034774666434492
poker-8_vs_6,1,DT,20,DESKNN,0.0121428966522216,1.0,1.0,0.75,0.9965811865741032,0.7719484677490255
poker-8_vs_6,1,DT,20,deskl,0.0471041202545166,1.0,1.0,0.2,0.9581694720671106,0.3193898240223702
poker-8_vs_6,1,DT,20,rrc,2.64013934135437,1.0,1.0,0.2,0.9581694720671106,0.3193898240223702
poker-8_vs_6,2,DT,20,SPE,0.1011505126953125,0.6308304891922639,0.0189513108614232,0.0,0.0,-0.0399978668373181
poker-8_vs_6,2,DT,20,Easy100,0.0927801132202148,0.4015927189988623,0.0126722285425357,0.0,0.0,-0.054732650176699
poker-8_vs_6,2,DT,20,Cascade100,0.0871412754058837,0.6484641638225256,0.0170596128042936,0.0206185567010309,0.477002395750549,0.0034268412548474
poker-8_vs_6,2,DT,20,RusBoost100,0.0876977443695068,0.882821387940842,0.0707203907203907,0.0909090909090909,0.5593348886254769,0.1111186044469142
poker-8_vs_6,2,DT,20,DES-P,0.0174002647399902,0.9704209328782708,0.4583333333333333,0.2222222222222222,0.7981776741709438,0.2841803856704946
poker-8_vs_6,2,DT,20,META-DES,0.4640381336212158,0.9397042093287826,0.27,0.25,0.8010232364020239,0.307514642533962
poker-8_vs_6,2,DT,20,knorae,0.0123260021209716,0.9886234357224118,0.3555555555555555,0.4444444444444444,0.8109040727759332,0.4641334090268275
poker-8_vs_6,2,DT,20,knorau,0.0272808074951171,0.9726962457337884,0.5083333333333333,0.2105263157894736,0.7967510820133348,0.2741356109133051
poker-8_vs_6,2,DT,20,knop,0.0449352264404296,0.8600682593856654,0.2358934169278996,0.2352941176470588,0.7996017211089874,0.2952430478336172
poker-8_vs_6,2,DT,20,DESKNN,0.0122678279876708,0.9783845278725825,0.4814814814814814,0.4444444444444444,0.8109040727759332,0.4641334090268275
poker-8_vs_6,2,DT,20,deskl,0.0761375427246093,0.9254835039817976,0.3843101343101343,0.1379310344827586,0.78234209789212,0.2069188830383992
poker-8_vs_6,2,DT,20,rrc,2.750183582305908,0.9254835039817976,0.3843101343101343,0.1379310344827586,0.78234209789212,0.2069188830383992
poker-8_vs_6,3,DT,20,SPE,0.0700023174285888,0.7952218430034129,0.0287719298245614,0.0333333333333333,0.5192538621703642,0.0361226162305868
poker-8_vs_6,3,DT,20,Easy100,0.0602607727050781,0.717292377701934,0.0226546906187624,0.0307692307692307,0.5137473029029404,0.0308031034334737
poker-8_vs_6,3,DT,20,Cascade100,0.0585544109344482,0.9800910125142208,0.2606837606837606,0.1071428571428571,0.9106873974290944,0.2166666253874019
poker-8_vs_6,3,DT,20,RusBoost100,0.0599744319915771,0.9863481228668942,0.55,0.2727272727272727,0.972312959631608,0.3863579928677227
poker-8_vs_6,3,DT,20,DES-P,0.0123674869537353,0.9948805460750852,0.6984126984126984,0.3157894736842105,0.9775640129001304,0.4232976344984857
poker-8_vs_6,3,DT,20,META-DES,0.1479556560516357,0.972127417519909,0.2253968253968253,0.2105263157894736,0.7967510820133348,0.2741356109133051
poker-8_vs_6,3,DT,20,knorae,0.0304558277130126,0.9897610921501706,0.4333333333333333,0.5454545454545454,0.9914308617264332,0.6071249316193963
poker-8_vs_6,3,DT,20,knorau,0.0124430656433105,0.994311717861206,0.6666666666666667,0.2727272727272727,0.972312959631608,0.3863579928677227
poker-8_vs_6,3,DT,20,knop,0.0183808803558349,0.9624573378839592,0.1944444444444444,0.1818181818181818,0.7924558966421203,0.2487382986573184
poker-8_vs_6,3,DT,20,DESKNN,0.0123453140258789,0.9994311717861206,0.9166666666666666,0.6,0.9931506043228764,0.6501696886858167
poker-8_vs_6,3,DT,20,deskl,0.0274479389190673,0.9772468714448236,0.2366013071895424,0.1875,0.9546008582830902,0.3070318637796654
poker-8_vs_6,3,DT,20,rrc,2.3422155380249023,0.9772468714448236,0.2366013071895424,0.1875,0.9546008582830902,0.3070318637796654
poker-8_vs_6,4,DT,20,SPE,0.1390395164489746,0.9505119453924914,0.2254901960784313,0.1111111111111111,0.9144274024780372,0.2217812216103612
poker-8_vs_6,4,DT,20,Easy100,0.1460578441619873,0.8589306029579067,0.0363192650014355,0.0666666666666666,0.5511390624983898,0.0850914648882398
poker-8_vs_6,4,DT,20,Cascade100,0.1050679683685302,0.6734926052332195,0.0946061963419186,0.0357142857142857,0.5236174167174683,0.040717870614642
poker-8_vs_6,4,DT,20,RusBoost100,0.0584373474121093,0.9897610921501706,0.75,0.2307692307692307,0.9652671207155412,0.3486135173489537
poker-8_vs_6,4,DT,20,DES-P,0.011981725692749,0.9971558589306028,0.8333333333333333,0.375,0.9827870100724956,0.4721156085195909
poker-8_vs_6,4,DT,20,META-DES,0.6041049957275391,1.0,1.0,0.6666666666666666,0.9948673741510328,0.7034774666434492
poker-8_vs_6,4,DT,20,knorae,0.0127120018005371,1.0,1.0,1.0,1.0,1.0
poker-8_vs_6,4,DT,20,knorau,0.0232179164886474,0.9977246871444824,0.8666666666666667,0.4285714285714285,0.9862536416834102,0.5150541663660563
poker-8_vs_6,4,DT,20,knop,0.0336108207702636,0.9988623435722412,0.9166666666666664,0.5454545454545454,0.9914308617264332,0.6071249316193963
poker-8_vs_6,4,DT,20,DESKNN,0.012017011642456,1.0,1.0,1.0,1.0,1.0
poker-8_vs_6,4,DT,20,deskl,0.0707669258117675,0.9880546075085324,0.7333333333333334,0.1818181818181818,0.9528115392623748,0.3013054644960054
poker-8_vs_6,4,DT,20,rrc,2.5037882328033447,0.9880546075085324,0.7333333333333334,0.1818181818181818,0.9528115392623748,0.3013054644960054
poker-8_vs_6,5,DT,20,SPE,0.120546817779541,0.6968145620022753,0.3477564102564102,0.0404040404040404,0.6728946858521094,0.0739994567926848
poker-8_vs_6,5,DT,20,Easy100,0.1241676807403564,0.6439135381114902,0.3424788509904179,0.0357142857142857,0.5236174167174683,0.040717870614642
poker-8_vs_6,5,DT,20,Cascade100,0.0780215263366699,0.8293515358361775,0.1775651249335459,0.0533333333333333,0.7123164793688493,0.0998626646020698
poker-8_vs_6,5,DT,20,RusBoost100,0.0589051246643066,0.974971558589306,0.4564393939393939,0.2222222222222222,0.9634976102986424,0.3406478469496017
poker-8_vs_6,5,DT,20,DES-P,0.012155532836914,0.9880546075085324,0.5575757575757576,0.2727272727272727,0.972312959631608,0.3863579928677227
poker-8_vs_6,5,DT,20,META-DES,0.5287041664123535,0.7434584755403868,0.4329573934837092,0.1481481481481481,0.7852450470046142,0.2170795103110207
