,dname,iteration,base_model,Algorithm,Time,AUROC,PRAUC,F1_score,geometric_mean,matthews_corrcoef
185,Covetype.csv,4,DT,META-DES,2379.3527359962463,0.9831624080513978,0.8995228688075585,0.8687787706471704,0.9353376969597604,0.8576579931752254
186,Covetype.csv,4,DT,knorae,5.823146343231201,0.9562339134441,0.8214660279720323,0.9061166429587484,0.9523825525447192,0.898154893519778
187,Covetype.csv,4,DT,knorau,8.665740013122559,0.9889319502815028,0.9313876226999164,0.8762102729609977,0.9353974786542292,0.8656939270863325
188,Covetype.csv,4,DT,knop,13.241121530532835,0.9775902057429258,0.8304365210498481,0.8205966489579076,0.9310985543929392,0.8069421434936885
189,Covetype.csv,4,DT,DESKNN,5.454229831695557,0.9658759009894002,0.8542387563547466,0.8874215912842522,0.9393212269191156,0.8778804120482359
190,Covetype.csv,5,DT,SPE,5.047236680984497,0.9895604378344048,0.9074348533602706,0.7924622364026123,0.9237046242868698,0.7775177639144641
191,Covetype.csv,5,DT,Easy100,9.872963190078735,0.9805354221869438,0.7636242991058116,0.649448107537066,0.9475530361510556,0.6580637183470265
192,Covetype.csv,5,DT,Cascade100,5.2861268520355225,0.9863876526163856,0.8651600438432664,0.7515912147019274,0.940394623052666,0.7424968557216444
193,Covetype.csv,5,DT,RusBoost100,5.5691680908203125,0.9756657011358152,0.7398098454194821,0.6891529963173753,0.9240012178777108,0.6808772939401007
194,Covetype.csv,5,DT,DES-P,5.653247117996216,0.9789823191132072,0.8833630079693624,0.8871739130434783,0.9444414265410936,0.8776155033627983
195,Covetype.csv,5,DT,META-DES,2347.964058160782,0.9746233492317234,0.8281774588261881,0.8455641864268193,0.9460875512589316,0.8342616546515659
196,Covetype.csv,5,DT,knorae,7.81246280670166,0.9565307463153312,0.8224493808064876,0.9066374108612176,0.9515433214730572,0.898718868708075
197,Covetype.csv,5,DT,knorau,5.860235214233398,0.9901841725755252,0.9294904169958418,0.8717151131609997,0.9411639052974526,0.8609750808667604
198,Covetype.csv,5,DT,knop,13.088576316833496,0.9795869946510866,0.827388846936029,0.8180694904364157,0.9432687634856676,0.8063244642198005
199,Covetype.csv,5,DT,DESKNN,5.798829078674316,0.969441436977356,0.8659727848282268,0.8902378455935103,0.9396811798347676,0.8809566655647963
200,Covetype.csv,6,DT,SPE,8.815738916397095,0.9889716801165204,0.9046465336943138,0.7841230463904738,0.9203992827779626,0.7686624235328811
201,Covetype.csv,6,DT,Easy100,10.037582635879517,0.9803677500827204,0.7716809632539117,0.6465473516411854,0.9473418243328746,0.6556449643688493
202,Covetype.csv,6,DT,Cascade100,5.27112603187561,0.9863683845720066,0.8636029329682245,0.7532830903921657,0.9387792327205012,0.7435498567884405
203,Covetype.csv,6,DT,RusBoost100,5.234497785568237,0.988235838936706,0.8704462647413546,0.7323063937539566,0.951505286837509,0.7291374790373459
204,Covetype.csv,6,DT,DES-P,5.804370641708374,0.9771039874769736,0.8796443648183154,0.8879455782312925,0.9443035306512,0.8784455412559546
205,Covetype.csv,6,DT,META-DES,1473.5768415927887,0.9797189667807756,0.873383136046803,0.8590153620300949,0.9433004304782322,0.8477615353266315
206,Covetype.csv,6,DT,knorae,5.873642683029175,0.9540677982036372,0.8198023411746458,0.9044001093194862,0.951810364893144,0.8962936996873234
207,Covetype.csv,6,DT,knorau,7.622535467147827,0.9905095635700184,0.9340244686023456,0.877030162412993,0.9416669289720582,0.8666626003647934
208,Covetype.csv,6,DT,knop,13.264777421951294,0.9795159556620096,0.8304061076548004,0.8223375837911395,0.9377499789717278,0.8096320320456848
209,Covetype.csv,6,DT,DESKNN,5.789711236953735,0.9665571335633218,0.8586368977902339,0.8930268115546334,0.9457637274668184,0.8839497396605559
210,Covetype.csv,7,DT,SPE,5.458714246749878,0.9892904959669292,0.9049719134325984,0.7939540150657279,0.9297507413902618,0.7800452650175428
211,Covetype.csv,7,DT,Easy100,10.100838661193848,0.9804056483036068,0.7687541707848474,0.6489733508082132,0.9474125680545696,0.6576128006232639
212,Covetype.csv,7,DT,Cascade100,5.490008592605591,0.986889553047024,0.8667257187868767,0.7543717324680007,0.9400443476364642,0.7449367233473372
213,Covetype.csv,7,DT,RusBoost100,5.679241418838501,0.9835460904750178,0.8263228925823752,0.6984867075664621,0.9397929112022134,0.6951546276761839
214,Covetype.csv,7,DT,DES-P,5.537379741668701,0.97771292595236,0.8827162775560211,0.8901057197072377,0.9471656937578546,0.8808195813639549
215,Covetype.csv,7,DT,META-DES,1450.225447177887,0.98259366143982,0.9062659259700706,0.8692381053300837,0.9448741164402388,0.858561172104976
216,Covetype.csv,7,DT,knorae,5.860719442367554,0.9564922922160568,0.8224783300909596,0.908572993700356,0.9532293804036326,0.9008192906161538
217,Covetype.csv,7,DT,knorau,5.860347509384155,0.9905030693841032,0.9353532217626264,0.8757770632368703,0.943842154721906,0.8654071837309681
218,Covetype.csv,7,DT,knop,15.663804769515991,0.9772258346788838,0.828493254067335,0.8242277895160479,0.9396885858373276,0.8118273259765867
219,Covetype.csv,7,DT,DESKNN,7.462285041809082,0.9688398130983812,0.8634771142261728,0.8918057996485061,0.9426123501833856,0.8826280274138016
220,Covetype.csv,8,DT,SPE,7.434455156326294,0.9885583226562916,0.900806754720707,0.7818644233590922,0.9247928667890905,0.7672174466449921
221,Covetype.csv,8,DT,Easy100,10.095614433288574,0.9793376733966458,0.74168564435439,0.6467022396457222,0.9467296170241194,0.6554509885522541
222,Covetype.csv,8,DT,Cascade100,5.491757392883301,0.9868269455677054,0.8704439595812014,0.7514889009204114,0.93766101172797,0.7415597926897581
223,Covetype.csv,8,DT,RusBoost100,5.765069484710693,0.9846305009217342,0.8446342206497242,0.7069569569569569,0.9381762045034956,0.7018512949407001
224,Covetype.csv,8,DT,DES-P,5.862341403961182,0.9747111388270632,0.8809588074449376,0.8850330114039395,0.9415213880058148,0.8752730483344618
225,Covetype.csv,8,DT,META-DES,1448.6761331558228,0.9829563091777276,0.9087295059977673,0.8649164677804296,0.9419139130723864,0.853825673115364
226,Covetype.csv,8,DT,knorae,5.826935052871704,0.9531855712459912,0.822461552830519,0.9060035056967572,0.9517990836626802,0.8980306941097393
227,Covetype.csv,8,DT,knorau,5.815410852432251,0.9883760775658718,0.9261130222527976,0.8686803770351328,0.9399877437124932,0.8576991911269228
228,Covetype.csv,8,DT,knop,17.34411597251892,0.9773475967973676,0.8209723147575538,0.8141929035482259,0.9362483168989916,0.8012465182674486
229,Covetype.csv,8,DT,DESKNN,5.9516143798828125,0.9678743941443808,0.8656982308582671,0.8877117475031727,0.938292723785209,0.8782159630465239
230,Covetype.csv,9,DT,SPE,9.448810577392578,0.9884967305058654,0.9015265390190492,0.7794971930680986,0.9240582363374182,0.7647529334554286
231,Covetype.csv,9,DT,Easy100,10.036089658737184,0.9810661143335248,0.7761527765742037,0.6448855404230658,0.9460954052766848,0.6536772465848386
232,Covetype.csv,9,DT,Cascade100,5.181197643280029,0.9867132256378464,0.86840915979879,0.7521629416005768,0.9386279376172189,0.7424741198660167
233,Covetype.csv,9,DT,RusBoost100,5.199147701263428,0.9861411870711398,0.853219878639917,0.7329825011765713,0.9464440786789478,0.727825176682273
234,Covetype.csv,9,DT,DES-P,5.454120874404907,0.9753357883439348,0.8787322434757643,0.8862373324615888,0.942837730178025,0.8765852730271925
235,Covetype.csv,9,DT,META-DES,2289.5613627433777,0.9825062879797848,0.8954823862373559,0.8657323205306515,0.938766243144478,0.8545141738865357
236,Covetype.csv,9,DT,knorae,7.872369527816772,0.9568231826938586,0.8243384929146178,0.907673010852375,0.9546563999200532,0.8998558948463516
237,Covetype.csv,9,DT,knorau,8.597296237945557,0.9893574736404376,0.9323167028432366,0.8738699488073195,0.935918556012934,0.8631573507487825
238,Covetype.csv,9,DT,knop,18.921175241470337,0.9764450890447356,0.8282668017485095,0.8128519710378117,0.932884529158474,0.7993688050692292
239,Covetype.csv,9,DT,DESKNN,7.570286989212036,0.9643316388571848,0.8508274950574882,0.8874739268854979,0.940378955716916,0.8779257695063871
240,Covetype.csv,10,DT,SPE,6.966157674789429,0.9895753078391086,0.9065827201420084,0.7904974016332591,0.9254296819291608,0.7758528640737128
241,Covetype.csv,10,DT,Easy100,13.384233951568604,0.9813226568504358,0.7748994016746651,0.6537110232762406,0.94915510124834,0.6622900160262912
242,Covetype.csv,10,DT,Cascade100,7.256805181503296,0.9878607143588418,0.871244306780485,0.7584772583416222,0.9415197800013122,0.7491609003678904
243,Covetype.csv,10,DT,RusBoost100,7.261515378952026,0.9888408661527492,0.8761911242506184,0.7341196293176074,0.95355377292723,0.7315147093367199
244,Covetype.csv,10,DT,DES-P,7.560183525085449,0.9747675068550892,0.8703581405852374,0.8877225258373465,0.9466318319086856,0.8782499923664597
245,Covetype.csv,10,DT,META-DES,2365.364152431488,0.9787447357620536,0.8639024217978362,0.8583123425692695,0.9425074658977316,0.8469623154767181
246,Covetype.csv,10,DT,knorae,5.963406801223755,0.9539698455218908,0.8122217377693626,0.9047229939532604,0.9534527628825172,0.896658947435119
247,Covetype.csv,10,DT,knorau,6.2513182163238525,0.9890695719507256,0.9286217731714164,0.8734150010745756,0.941377649157306,0.8627930137789932
248,Covetype.csv,10,DT,knop,17.707565307617188,0.9774029144318164,0.8196487307807832,0.8175146038244545,0.9387004438523404,0.8049641293915487
249,Covetype.csv,10,DT,DESKNN,6.566699266433716,0.9661203833173178,0.8535664793933073,0.8922608364605428,0.9470517689374128,0.8831357715947363
250,Covetype.csv,11,DT,SPE,10.332112073898315,0.9887815532068444,0.9024913124055908,0.78082929456112,0.9237554285679332,0.7660030463522719
251,Covetype.csv,11,DT,Easy100,15.74363899230957,0.9801825611057362,0.7704366942519643,0.6444846292947559,0.946355371896049,0.6534935248234269
252,Covetype.csv,11,DT,Cascade100,10.151167154312134,0.9865711455970636,0.86138904140068,0.7474838245866283,0.9366309002455112,0.737565687739771
253,Covetype.csv,11,DT,RusBoost100,10.728199481964111,0.9767608202341828,0.7466950581224813,0.6627619010181218,0.92864986760496,0.660022683821083
254,Covetype.csv,11,DT,DES-P,7.4715046882629395,0.9683809447710316,0.8777597200286954,0.883432916892993,0.9425262042969828,0.8735557856555488
255,Covetype.csv,11,DT,META-DES,936.1142570972444,0.9711089024897376,0.8546435454970354,0.8416014820913956,0.9407616264022168,0.8295523027424779
256,Covetype.csv,11,DT,knorae,5.788642168045044,0.93751104962993,0.8175768783370782,0.9021239325596672,0.9498833008365372,0.8938205492961304
257,Covetype.csv,11,DT,knorau,6.006462097167969,0.9877333331245952,0.9216775857302232,0.8623804179359735,0.9371910825786458,0.8508847674884651
258,Covetype.csv,11,DT,knop,13.147236347198486,0.97493486131452,0.8217704123014916,0.8126275954787632,0.9367875336179609,0.7997796645698091
259,Covetype.csv,11,DT,DESKNN,5.685105323791504,0.9549824434938324,0.8595329822308551,0.8812033377250769,0.9367520496705564,0.8711221364926112
260,Covetype.csv,12,DT,SPE,5.281589508056641,0.9887375980772902,0.9044863626767194,0.7848793832380005,0.9198682443527848,0.7693281379172388
261,Covetype.csv,12,DT,Easy100,15.596002340316772,0.9788901845908766,0.7378632351366283,0.6471272727272728,0.9463871753502492,0.6556128194955578
262,Covetype.csv,12,DT,Cascade100,9.925602912902832,0.9868585651473578,0.8648952616614204,0.7468107725017717,0.9419561768803696,0.738643866076353
263,Covetype.csv,12,DT,RusBoost100,5.702443838119507,0.983201872322993,0.8280916373431059,0.6915175347082899,0.942219211977841,0.6902066812549311
264,Covetype.csv,12,DT,DES-P,5.596799373626709,0.9739563271370344,0.8758556556615951,0.8860499106804526,0.9454857930420344,0.8764279114217777
265,Covetype.csv,12,DT,META-DES,2125.6375455856323,0.9772762050988124,0.8678089358688965,0.8564668769716088,0.940617328497386,0.8448837507813252
266,Covetype.csv,12,DT,knorae,8.433409452438354,0.9545042241013056,0.8105041950170616,0.9045484364749616,0.9518238108529952,0.8964542980208489
267,Covetype.csv,12,DT,knorau,7.912953853607178,0.9878594355291556,0.9218286335057594,0.863716814159292,0.9364830398086968,0.8522744224326744
268,Covetype.csv,12,DT,knop,13.57462215423584,0.973066712875321,0.8014968724762452,0.8137764106701629,0.932268221441075,0.8002039657469613
269,Covetype.csv,12,DT,DESKNN,7.111208200454712,0.9655492590107057,0.8566912395575241,0.8820150243040212,0.9346062322069604,0.8720478393273383
270,Covetype.csv,13,DT,SPE,6.035932779312134,0.9892527380047822,0.9065756852300622,0.7905063918343078,0.9249703290747766,0.7757822972677814
271,Covetype.csv,13,DT,Easy100,12.926849842071531,0.9809683973070874,0.7816490768263673,0.6415962610102462,0.9463067247320156,0.6511780879056083
272,Covetype.csv,13,DT,Cascade100,7.05620265007019,0.9864330361161944,0.8631289562577434,0.7472864027383687,0.9355332120255884,0.7370484486213378
273,Covetype.csv,13,DT,RusBoost100,6.73781418800354,0.985001673503342,0.8286720172635884,0.7472685580684322,0.9362124203514955,0.7372395560983942
274,Covetype.csv,13,DT,DES-P,5.957892179489136,0.9774575534614804,0.8818424960160266,0.8872652486875575,0.946276632933939,0.8777507624842095
275,Covetype.csv,13,DT,META-DES,2158.486690044403,0.9790223150273052,0.8650525834928146,0.8580930111717329,0.9465541940501896,0.8471199287913689
276,Covetype.csv,13,DT,knorae,7.628197193145752,0.9550227529274664,0.8198409940572831,0.9060791602886508,0.9526916316190778,0.8981158874263874
277,Covetype.csv,13,DT,knorau,7.396325588226318,0.9892803050350372,0.9274194690875784,0.869989281886388,0.9404778860769982,0.859111251885144
278,Covetype.csv,13,DT,knop,16.448442697525024,0.9777733821101252,0.824510023952194,0.8170259262938313,0.9405743422601864,0.8048030112704034
279,Covetype.csv,13,DT,DESKNN,7.141584873199463,0.968243476251977,0.8610162719984235,0.8857552054643605,0.9379047045916432,0.8760800201508651
280,Covetype.csv,14,DT,SPE,6.95499587059021,0.9894305845398698,0.9071142740851388,0.7874341424983997,0.9255902643541511,0.7728505403385658
281,Covetype.csv,14,DT,Easy100,12.810644149780272,0.9807714724894456,0.7634109590434253,0.6492001603323252,0.9472437828674436,0.6577068163396921
282,Covetype.csv,14,DT,Cascade100,6.905375480651856,0.9874235949023316,0.8745920453545885,0.7518475647760663,0.9433290286943424,0.7436639495787649
283,Covetype.csv,14,DT,RusBoost100,7.171867847442627,0.9848854459328517,0.8424322172226986,0.6988747553816047,0.9413362555640378,0.69611962071104
284,Covetype.csv,14,DT,DES-P,7.474574327468872,0.9759793495861078,0.8811711854263609,0.889431158830866,0.9466861876939416,0.8800847582264039
285,Covetype.csv,14,DT,META-DES,2350.678107738495,0.9770507108134516,0.8477255365182388,0.852513330227261,0.9448081252419848,0.8411946591101829
286,Covetype.csv,14,DT,knorae,7.071155786514282,0.9588004400568458,0.8263816826596427,0.9110324162353582,0.9569853373266314,0.903509424392568
287,Covetype.csv,14,DT,knorau,7.37595009803772,0.9909190922760456,0.9378308251370846,0.8805350304730057,0.9438751425991768,0.8704778910339468
288,Covetype.csv,14,DT,knop,15.911181449890137,0.9802189438103128,0.8364298988816393,0.8198265179677819,0.9431619183541284,0.8080383760734131
289,Covetype.csv,14,DT,DESKNN,6.951592206954956,0.9675146304768096,0.8596971399609663,0.8955777305196576,0.9478258515755286,0.8867238600853139
290,Covetype.csv,15,DT,SPE,7.21984076499939,0.989293132006186,0.9064683293700724,0.7894037126397164,0.9268363083877962,0.7750217257649012
291,Covetype.csv,15,DT,Easy100,12.970247983932495,0.9799762523596136,0.7586016070552266,0.6478249827667525,0.947820950831956,0.6569093744603941
292,Covetype.csv,15,DT,Cascade100,6.657476186752319,0.986977136379511,0.8633223451994776,0.7496552030964987,0.9421103567496876,0.7412767610119356
293,Covetype.csv,15,DT,RusBoost100,6.991533041000366,0.9857026985449452,0.8432021562498523,0.7118853471707438,0.946779919416718,0.709536489403064
294,Covetype.csv,15,DT,DES-P,6.9118475914001465,0.9785600015946594,0.8852735150532519,0.8901996861302018,0.948007768856127,0.8809405240761973
295,Covetype.csv,15,DT,META-DES,2277.948919057846,0.974349083063542,0.8501017797605959,0.8517610226976259,0.9410261176500982,0.8400300538496309
296,Covetype.csv,15,DT,knorae,7.108027935028076,0.9558230192779884,0.8176705084904915,0.9089517980107116,0.9544604676072538,0.9012351174443648
297,Covetype.csv,15,DT,knorau,6.809653282165527,0.9892749349816689,0.932390759087621,0.8741793133139597,0.9411369365209772,0.8635992525841075
298,Covetype.csv,15,DT,knop,16.082407474517822,0.9749323614087456,0.8115995803105066,0.8167816781678168,0.9376025777010362,0.804050977033183
299,Covetype.csv,15,DT,DESKNN,7.493769407272339,0.9678840869514832,0.8610718835226262,0.8900131984161901,0.9410303984073206,0.8806889082303083
300,creditcard.csv,1,DT,SPE,0.9118084907531738,0.950634632721969,0.7943296140611487,0.5909090909090909,0.8914519853826766,0.6107199424677702
301,creditcard.csv,1,DT,Easy100,2.736770868301392,0.9793045418786536,0.5224736534467225,0.1137309292649098,0.9045246193541608,0.22240143256197
302,creditcard.csv,1,DT,Cascade100,0.7493593692779541,0.9604572097550332,0.7620115154543275,0.3776223776223776,0.907136598231426,0.4482634415841558
303,creditcard.csv,1,DT,RusBoost100,1.002565622329712,0.9646967379382816,0.6168533416173033,0.1400329489291598,0.9228331861653712,0.2539345269605406
304,creditcard.csv,1,DT,DES-P,2.188779354095459,0.947353711110218,0.7139800522741598,0.7124463519313304,0.9198718833047732,0.7210582261680525
305,creditcard.csv,1,DT,META-DES,1262.7862434387207,0.916744696260609,0.1525371125138399,0.2503770739064856,0.916384097201974,0.3506413366621856
306,creditcard.csv,1,DT,knorae,2.222665309906006,0.9138929224616128,0.4546304329431258,0.6259541984732825,0.9140722571939308,0.6460735456407006
307,creditcard.csv,1,DT,knorau,2.215538740158081,0.9500977269073076,0.8330879740739856,0.7155172413793104,0.9198799790225392,0.7237524169996091
308,creditcard.csv,1,DT,knop,5.207147359848023,0.9394539100811962,0.3184429491329099,0.2558502340093603,0.9110165933987134,0.3534097649515907
309,creditcard.csv,1,DT,DESKNN,2.2980425357818604,0.9178270316286335,0.6009998355420872,0.4984802431610942,0.9135328176022272,0.5439276720631843
310,creditcard.csv,2,DT,SPE,0.8554384708404541,0.974360324813662,0.8481753320627036,0.5760517799352751,0.95195316500467,0.6180740099536299
311,creditcard.csv,2,DT,Easy100,3.012519359588623,0.9729073413974482,0.6285527721175337,0.1134480560866794,0.9413244005869844,0.2309390864899668
312,creditcard.csv,2,DT,Cascade100,0.748485803604126,0.9707408761900932,0.8398292225254368,0.3795309168443497,0.9506100679159208,0.4653256420012066
313,creditcard.csv,2,DT,RusBoost100,1.1076257228851318,0.9804285987045352,0.7140910303876121,0.1161455009572431,0.951876629239518,0.2364463438983232
314,creditcard.csv,2,DT,DES-P,2.134946584701538,0.9730805976020122,0.7037769380504028,0.6691729323308271,0.9523137994018016,0.6929867384414423
315,creditcard.csv,2,DT,META-DES,1224.8326153755188,0.947766888128352,0.3025000345390592,0.3955056179775281,0.9454465742037196,0.4758273073580081
316,creditcard.csv,2,DT,knorae,2.1403486728668213,0.9459551898981317,0.4898493660114111,0.6717557251908397,0.9469736222642248,0.6935104448840458
317,creditcard.csv,2,DT,knorau,2.145721673965454,0.9764472052186096,0.8559881180245916,0.6953125,0.9523976482947136,0.7146559410173068
318,creditcard.csv,2,DT,knop,5.096762895584106,0.9560744827615908,0.4182173412913064,0.3308550185873606,0.950030271304178,0.426971290972378
319,creditcard.csv,2,DT,DESKNN,2.429734706878662,0.9480264584027196,0.6485351538848986,0.5382262996941896,0.946431510293996,0.586478118903134
320,creditcard.csv,3,DT,SPE,0.9346351623535156,0.9775703648088384,0.8429649909627437,0.5014409221902018,0.9408644823685196,0.5558888901505965
321,creditcard.csv,3,DT,Easy100,2.8963735103607178,0.986207334650236,0.5972403429556836,0.0959257349149046,0.9590661856738464,0.2151802024302346
322,creditcard.csv,3,DT,Cascade100,0.8036246299743652,0.9760724298864172,0.8167383411742873,0.3598326359832636,0.9343521173298998,0.4441267062919622
323,creditcard.csv,3,DT,RusBoost100,0.9987950325012208,0.9809361649133488,0.6807235128231095,0.1386586284853052,0.9591687143344928,0.262066390538072
324,creditcard.csv,3,DT,DES-P,2.14452862739563,0.9678807580995256,0.7314797276597904,0.6852589641434262,0.936224890740375,0.7017239971501725
325,creditcard.csv,3,DT,META-DES,1366.7337229251862,0.9463049323556098,0.2715122802748376,0.3551020408163265,0.939677323569734,0.4423406972614668
326,creditcard.csv,3,DT,knorae,2.273862600326538,0.9367351963295166,0.4918907390703629,0.6771653543307087,0.9362001648590648,0.6949204097743572
327,creditcard.csv,3,DT,knorau,2.5050618648529053,0.981301429547621,0.8422644354863061,0.7136929460580913,0.936307305628935,0.7259269901137303
328,creditcard.csv,3,DT,knop,4.9901416301727295,0.9532432556590448,0.3494835703315454,0.2829268292682926,0.9386383674697328,0.3846376031567321
329,creditcard.csv,3,DT,DESKNN,2.2862398624420166,0.9388360736106484,0.630735602785956,0.5408805031446541,0.9356725237365318,0.5847532857547083
330,creditcard.csv,4,DT,SPE,0.8789718151092529,0.945366782756997,0.8166867272320062,0.5501618122977346,0.9302822474964898,0.5901816351145718
331,creditcard.csv,4,DT,Easy100,2.741893768310547,0.9723010792668222,0.6221647481272234,0.1102661596958174,0.9305953604226044,0.2248875791154968
332,creditcard.csv,4,DT,Cascade100,0.7738454341888428,0.9716669131073926,0.8264315650642903,0.4047058823529412,0.9347897085334212,0.4790548668910649
333,creditcard.csv,4,DT,RusBoost100,1.0131394863128662,0.96940013695405,0.5497573743748826,0.1163398692810457,0.9416551853681095,0.2341620857602587
334,creditcard.csv,4,DT,DES-P,2.22103214263916,0.9261444061304884,0.6673241433240222,0.7241379310344828,0.9254129776453696,0.7324966133977643
335,creditcard.csv,4,DT,META-DES,1103.7685449123385,0.9276592090831832,0.5430473573515066,0.5862068965517241,0.9304379974630168,0.6188299399686965
336,creditcard.csv,4,DT,knorae,2.193833112716675,0.92553267086238,0.4090703583000856,0.6747967479674797,0.9197666324893432,0.6885550553711781
337,creditcard.csv,4,DT,knorau,2.5889031887054443,0.9378491143925212,0.8203251225283462,0.7336244541484717,0.9254374100236992,0.7408625924708683
338,creditcard.csv,4,DT,knop,5.156375169754028,0.9303435587093588,0.4119829880837887,0.37117903930131,0.9290599346105014,0.4510546488536839
339,creditcard.csv,4,DT,DESKNN,2.5177338123321533,0.913676868116408,0.5863016662113338,0.5107692307692308,0.9191267722167864,0.5554497914677523
340,creditcard.csv,5,DT,SPE,0.8988504409790039,0.9663015336269568,0.7697460029801159,0.5063291139240507,0.9024109010261164,0.5462788701255357
341,creditcard.csv,5,DT,Easy100,2.6029608249664307,0.9703098441824676,0.3511933439944304,0.0960698689956331,0.9337915322516416,0.2096301632594198
342,creditcard.csv,5,DT,Cascade100,0.7743613719940186,0.9527041964788168,0.733696676243642,0.3492723492723493,0.9233828366455032,0.4320017809512332
343,creditcard.csv,5,DT,RusBoost100,1.035607099533081,0.9598600097045008,0.644802033976094,0.1229449606862044,0.92671494524209,0.2375115998983997
344,creditcard.csv,5,DT,DES-P,2.406715154647827,0.9431475600932552,0.673951690651754,0.6506024096385542,0.9085775404524228,0.665179241440565
345,creditcard.csv,5,DT,META-DES,1226.117787361145,0.906375882162094,0.2084256718573628,0.3262135922330097,0.923105282189736,0.4138495602438269
346,creditcard.csv,5,DT,knorae,2.6310603618621826,0.9200210419705304,0.4624958553852279,0.6509803921568628,0.919693759484238,0.6684560028437109
347,creditcard.csv,5,DT,knorau,2.911838293075561,0.9605156197960332,0.7927961150698398,0.6778242677824268,0.9086575257985456,0.6884492273148138
348,creditcard.csv,5,DT,knop,5.355545997619629,0.9299639383046407,0.387798452861447,0.3029197080291971,0.9173181762430928,0.3934458770188397
349,creditcard.csv,5,DT,DESKNN,2.419040441513061,0.9229893666808312,0.6398366997780994,0.5196374622356495,0.9355653102715572,0.568122967042114
350,creditcard.csv,6,DT,SPE,0.9039685726165771,0.955473693768447,0.8331285723315552,0.4648648648648649,0.935243596132894,0.525587021932275
351,creditcard.csv,6,DT,Easy100,2.5939712524414062,0.9691804039426688,0.5562506142686339,0.1335311572700296,0.948489887403874,0.2540171985083091
352,creditcard.csv,6,DT,Cascade100,0.7584629058837891,0.9455117760384965,0.7752679574683354,0.2187902187902188,0.9264376142801528,0.3272192653682529
353,creditcard.csv,6,DT,RusBoost100,1.028898000717163,0.9624800275343676,0.6766031651800449,0.146384479717813,0.9125484573047932,0.2574642795841944
354,creditcard.csv,6,DT,DES-P,2.345334053039551,0.9680466569717364,0.6816993756196328,0.6882591093117408,0.9307903879957168,0.702819297231888
355,creditcard.csv,6,DT,META-DES,1253.3951964378357,0.9342871785742995,0.2397528495665155,0.3359375,0.9340712905068242,0.4253351530804515
356,creditcard.csv,6,DT,knorae,2.2817156314849854,0.9302345445775384,0.4443874809045522,0.6563706563706564,0.9306920598737464,0.676026822872741
357,creditcard.csv,6,DT,knorau,2.2985353469848637,0.9636750557003894,0.8291856629026548,0.68,0.9307658069390612,0.6958250070737014
358,creditcard.csv,6,DT,knop,5.578259706497192,0.9339681215761488,0.3870016512807268,0.303886925795053,0.933625097817493,0.3997998697008281
359,creditcard.csv,6,DT,DESKNN,2.763353109359741,0.9419689513396806,0.5806000733272646,0.5665529010238908,0.919386009782854,0.5995250357854017
360,creditcard.csv,7,DT,SPE,0.9632024765014648,0.9571263121174188,0.7499138849775377,0.4750733137829912,0.907841344617867,0.5237496475908183
361,creditcard.csv,7,DT,Easy100,2.758500576019287,0.9698014704615668,0.462636684856027,0.0974770642201834,0.9184427016727909,0.2077861916426047
362,creditcard.csv,7,DT,Cascade100,0.7704577445983887,0.9674469446613762,0.7118769094585338,0.3980815347721823,0.91838105659722,0.4680388335565913
363,creditcard.csv,7,DT,RusBoost100,1.3172030448913574,0.9603261236261528,0.604909404404587,0.1155913978494623,0.9259735964905684,0.2295455767005766
364,creditcard.csv,7,DT,DES-P,2.1905770301818848,0.9454645814431568,0.654932447965998,0.6356589147286822,0.9141044524727108,0.6541316627943885
365,creditcard.csv,7,DT,META-DES,1610.8038375377655,0.9428389110286772,0.2339886568514485,0.344,0.934170415495926,0.4316954404266593
366,creditcard.csv,7,DT,knorae,2.2251148223876958,0.9381954473545188,0.4087281221490491,0.608058608058608,0.9195479961487504,0.6330089495456295
367,creditcard.csv,7,DT,knorau,2.300891160964966,0.9589409712252936,0.7702779763634418,0.6509803921568628,0.919693759484238,0.6684560028437109
368,creditcard.csv,7,DT,knop,5.183124780654907,0.9582422938224248,0.444510389220326,0.345924453280318,0.93956932566283,0.4351207483053985
369,creditcard.csv,7,DT,DESKNN,2.575922727584839,0.9337605012460808,0.6080740514474551,0.515527950310559,0.9191510788445824,0.5591771019454903
370,creditcard.csv,8,DT,SPE,0.8941409587860107,0.9804527343435968,0.8216604146937262,0.5153374233128835,0.9246471027648868,0.5609328045668608
371,creditcard.csv,8,DT,Easy100,2.5518429279327397,0.9692654618825584,0.3169340987067868,0.1147757255936675,0.9311152789329384,0.2299131810494815
372,creditcard.csv,8,DT,Cascade100,0.7531247138977051,0.9681173591411802,0.8168004804132417,0.3752759381898454,0.9291009778968918,0.4542462264228676
373,creditcard.csv,8,DT,RusBoost100,1.0102474689483645,0.9783952832680624,0.642070611545342,0.1159047005795235,0.9467429782936986,0.2349308483358917
374,creditcard.csv,8,DT,DES-P,2.128805160522461,0.9701485212120864,0.6786489481019297,0.6538461538461539,0.9306838653946564,0.673929337401147
375,creditcard.csv,8,DT,META-DES,1475.0184214115145,0.9273197848357126,0.3126763381450205,0.430379746835443,0.9295769475856552,0.4969562192143044
376,creditcard.csv,8,DT,knorae,1.9819998741149905,0.931214684804704,0.4487543092817162,0.6370370370370371,0.9360682824615296,0.6616904176576506
