name,SPE,Easy,Cascade,RUSBoost,DES-P,KNORA-U,DES-KNN,KNOP,META-DES,KNORA-E,DES-KL,DES-RRC
cleveland-0_vs_4,0.8047089947089946,0.870079365079365,0.811005291005291,0.7259600614439324,0.7906191523530234,0.7903627883466593,0.7136213762891553,0.7883073437912148,0.7809340719018139,0.734197309714551,0.7876353798531217,0.7927773704789833
ecoli-0-3-4_vs_5,0.9500870455709165,0.9534615384615385,0.9545669729880256,0.932665343915344,0.9354153055747259,0.9365672488431109,0.9167565754159956,0.9363785701383033,0.9352742085500706,0.9168515421776291,0.9330660463419084,0.9343650793650794
ecoli-0-6-7_vs_3-5,0.8509770754077334,0.8539396210737674,0.8523237019731548,0.8305174455174456,0.8238342441934396,0.8448611876629119,0.8080373364186972,0.8545303455659407,0.8505803405900736,0.749573982849845,0.8302054545071786,0.8208826248251536
glass-0-1-5_vs_2,0.5082256680940891,0.5306033150960687,0.5853247155421069,0.44424180557419013,0.41955004320141703,0.4659174159174159,0.46851645268311937,0.48604899367154264,0.4312413449469931,0.4583526531565747,0.4835205069682194,0.44083500131887227
glass4,0.9383333333333332,0.9049999999999999,0.9391534391534392,0.9018801075607655,0.9060999219840683,0.9204812351153815,0.905251312828207,0.90903628367043,0.9089577950043066,0.9281547937271674,0.9092719916249329,0.9096042413381122
yeast-2_vs_4,0.8232367467692556,0.8517922955290742,0.8365967871536589,0.8415702901022072,0.7281232924388654,0.7660890008757167,0.6908735226531418,0.74805557934674,0.7456209301213803,0.6634846712802164,0.7895868058880402,0.7736276901855539
